method,length,sample_idx,rmse_p,range_p,nrmse_p
unguided_dpf,950,4,0.4426853978959017,3.590546844081102,0.18920753596364046
guided_dpf,950,4,0.42853447892951685,3.576523014953622,0.18713012763732437
unguided_dpf,950,5,0.28679108103518514,4.034575351478574,0.17026942417080382
guided_dpf,950,5,0.19115334032061423,3.8122507097363587,0.19537375982315408
unguided_dpf,950,6,0.7433269106724669,5.530985382722488,0.19990908173541122
guided_dpf,950,6,0.666268630823413,5.463578272010849,0.1937956214319597
unguided_dpf,950,7,0.12452971805745695,3.211855122270283,0.08463366981867902
guided_dpf,950,7,0.38119239967239177,3.1001156758749513,0.2303195705181885
unguided_dpf,950,8,0.4924303616147423,3.3063690540255606,0.25657728701975063
guided_dpf,950,8,0.11466125298246545,3.8649536250872956,0.03393932498428003
unguided_dpf,950,9,0.14767986895195043,4.560960839560838,0.02962694640928169
guided_dpf,950,9,0.03676214399420851,4.438766878052108,0.009009078109343061
unguided_dpf,950,10,0.9719079958424383,3.758769889869768,0.2184000205443182
guided_dpf,950,10,0.646557792634049,3.6556297943385334,0.1737379627317668
unguided_dpf,950,11,0.19440401687722994,4.119537930940698,0.06260018753409545
guided_dpf,950,11,0.19089442339848728,4.107275942069215,0.06205766576551446
unguided_dpf,950,12,0.3534749841414004,2.583474068587077,0.19905881468548528
guided_dpf,950,12,0.26119312768406905,2.456264825492837,0.17165655427903523
unguided_dpf,950,13,0.30066779716322783,3.9676704337237205,0.1589742536216581
guided_dpf,950,13,0.2857748657403159,3.9541040594670087,0.15617286149700615
unguided_dpf,950,14,0.36974882530252523,3.175683143998653,0.19876066726364025
guided_dpf,950,14,0.20651982101587343,3.26782868493936,0.09221878415806067
unguided_dpf,950,15,0.14084286808666158,5.124383489144555,0.02472721798669412
guided_dpf,950,15,0.2434402407166849,5.112130866491007,0.04326263994245202
unguided_dpf,950,16,0.32236701275768537,4.2835862830915845,0.06256133275213778
guided_dpf,950,16,0.02211816808081903,4.23016439204904,0.006318670643550138
unguided_dpf,950,17,0.8025278831377815,4.297300656111736,0.2922038467945428
guided_dpf,950,17,0.3535993857667991,3.8840741324771195,0.2626483488201495
unguided_dpf,950,18,0.35756242369092145,4.756155108104015,0.09041078292082111
guided_dpf,950,18,0.21129038211838344,4.745934058458452,0.0491430294308609
unguided_dpf,950,19,0.36379778469065477,3.8310335804711024,0.1080187334017753
guided_dpf,950,19,0.2525665934889701,3.741446288638393,0.06139874491008199
unguided_dpf,1000,0,1.1719659017617536,5.529916403836911,0.17639741589997993
guided_dpf,1000,0,0.5983647103471932,5.142371121256076,0.11882706682016525
unguided_dpf,1000,1,0.14833576613068733,3.8619407294391146,0.04465361423850919
guided_dpf,1000,1,0.2068739770879203,3.832046071561494,0.05984318886246833
unguided_dpf,1000,2,0.7112531378414874,5.625122297656318,0.14483687431706857
guided_dpf,1000,2,0.7496076321075419,5.716336884594231,0.14701447487804722
unguided_dpf,1000,3,0.24948378800597734,4.7689624158874215,0.08489835690385945
guided_dpf,1000,3,0.11815354668790767,4.609778237417089,0.04181964051021869
unguided_dpf,1000,4,0.06094705164242834,4.405230772434809,0.01395784956327837
guided_dpf,1000,4,0.08965311199328974,4.371083608705329,0.01912669125269379
unguided_dpf,1000,5,0.9076303194507701,4.583774724172161,0.22577308041529798
guided_dpf,1000,5,0.7225309723341713,4.260157877232455,0.27194815360776015
unguided_dpf,1000,6,0.6730141425611859,6.214960766159092,0.0976676346732661
guided_dpf,1000,6,0.550611116194879,5.998219601513668,0.08961880903413365
unguided_dpf,1000,7,0.04226820121682239,3.9282638608629656,0.06700061805773619
guided_dpf,1000,7,0.08936325966939351,4.034959117428685,0.11031628330206733
unguided_dpf,1000,8,0.23937662809560756,4.559334095983448,0.08008510092317037
guided_dpf,1000,8,0.2070566025316176,4.6005694150383905,0.06577138774384225
unguided_dpf,1000,9,0.09151025465752526,4.006422650734085,0.12854806296153756
guided_dpf,1000,9,0.07037872745843239,4.117454783811549,0.062687342647537
unguided_dpf,1000,10,0.13813527310307058,5.088164027515345,0.025359246973904154
guided_dpf,1000,10,0.14929205301051032,5.109798536031358,0.030714963370459637
unguided_dpf,1000,11,0.11126485549305747,3.8056342331673356,0.03237818110502753
guided_dpf,1000,11,0.11567705587440245,3.8321126691899594,0.03226340967888427
unguided_dpf,1000,12,0.11730493007071659,4.123828005564172,0.034526168404613096
guided_dpf,1000,12,0.20935658871280552,4.341440365597111,0.05787030704604416
unguided_dpf,1000,13,0.7371260162902052,4.2476817415774795,0.3585893273757568
guided_dpf,1000,13,0.5606669439309583,4.008408522231422,0.4610312977453304
unguided_dpf,1000,14,0.25328174056970004,4.65693932197335,0.08887616893117001
guided_dpf,1000,14,0.17194975428377324,4.691682227633925,0.05492277989886652
unguided_dpf,1000,15,0.16510553937260847,4.653500663251781,0.035199044664232376
guided_dpf,1000,15,0.08814337556842848,4.585699308617735,0.021550925362495348
unguided_dpf,1000,16,1.663317188860246,5.565479244021599,0.2531134713860252
guided_dpf,1000,16,0.6340864887436092,5.061035591079814,0.1090904049482755
unguided_dpf,1000,17,0.7254825965773767,4.515931773665813,0.19997336664499288
guided_dpf,1000,17,0.44258253164968764,4.760240996976598,0.0933635445123804
unguided_dpf,1000,18,0.8092494378722233,4.951314166031901,0.19390881406290786
guided_dpf,1000,18,0.6181263038605903,4.689426469168583,0.19614828301755985
unguided_dpf,1000,19,0.1556288155863245,2.3453864792413257,0.05893813560944497
guided_dpf,1000,19,0.26880582479603743,2.345468381633864,0.0959872499352265
unguided_diffusion,50,0,0.006736941699368455,0.18267543848741344,1.842922955582538
guided_diffusion,50,0,0.002710629263046147,0.1832427944616779,0.9085328686643224
unguided_diffusion,50,1,0.010498977062701238,0.23804796070163134,0.04161477043740481
guided_diffusion,50,1,0.007704807980178853,0.23737603778689528,0.030353793017679237
unguided_diffusion,50,2,0.00758718033746329,0.23351318473550178,0.034624045926107024
guided_diffusion,50,2,0.005230184268221193,0.2337722021001413,0.022092930460666623
unguided_diffusion,50,3,0.02475596642885862,0.28967003875519953,0.08363966906861821
guided_diffusion,50,3,0.009492120100144686,0.28626138636691106,0.032819403514415375
unguided_diffusion,50,4,0.010923814613678808,0.15110961225978775,0.1252241125387095
guided_diffusion,50,4,0.006156348951066734,0.15088577701521624,0.07303820414711899
unguided_diffusion,50,5,0.015445877970495533,0.25688435738335097,0.06028033566156973
guided_diffusion,50,5,0.009084338870166825,0.2569682469022976,0.034755450990926036
unguided_diffusion,50,6,0.005182196021798508,0.20160108088573503,0.12575931658420672
guided_diffusion,50,6,0.0037383345735768035,0.20147558185598358,0.11027341099020256
unguided_diffusion,50,7,0.03160515012916736,0.24518214199758534,0.15632406800330678
guided_diffusion,50,7,0.012855931983696556,0.24117816745741924,0.052447920121804666
unguided_diffusion,50,8,0.03269948735430365,0.18502755072245947,0.4102640386285829
guided_diffusion,50,8,0.007623892486264124,0.18296753293558013,0.09973599953801364
unguided_diffusion,50,9,0.006674020350117416,0.21778236558698394,0.03594337210620937
guided_diffusion,50,9,0.0035986869199617477,0.21775626903387882,0.017460755565711805
unguided_diffusion,50,10,0.020964266059346825,0.23660018659159787,0.09645585310846334
guided_diffusion,50,10,0.00755952121840565,0.23574706642417767,0.03384468190545372
unguided_diffusion,50,11,0.019215359290673473,0.17135273603141854,0.1870902596377467
guided_diffusion,50,11,0.0076344181902151835,0.17194917274422558,0.07896764874695032
unguided_diffusion,50,12,0.007501492119528303,0.20034346337017536,0.03604647013294288
guided_diffusion,50,12,0.005272865352965017,0.20015312975357633,0.025563455936654333
unguided_diffusion,50,13,0.020641752571074205,0.23467814196733816,0.0907976440304537
guided_diffusion,50,13,0.015069731989610967,0.23716183099606547,0.06219927520808827
unguided_diffusion,50,14,0.019894740680574095,0.2817127427880597,0.07654943783706857
guided_diffusion,50,14,0.006687448752812586,0.28065908426673286,0.025107188756008574
unguided_diffusion,50,15,0.03299631107282865,0.12245387555404874,0.553291666967833
guided_diffusion,50,15,0.01695628011023634,0.11077182664232203,0.39448648877783254
unguided_diffusion,50,16,0.009678954886751625,0.23057458859016186,0.05065470016658507
guided_diffusion,50,16,0.003019458844928611,0.23380231946964192,0.015989469329301936
unguided_diffusion,50,17,0.01848154244433609,0.26126176550326397,0.07500262434924522
guided_diffusion,50,17,0.004879907537261173,0.265267558978173,0.020111989400304082
unguided_diffusion,50,18,0.016061626995991868,0.22428797964904715,0.08858243566121861
guided_diffusion,50,18,0.00517830779837346,0.2247174816725012,0.02624768928137675
unguided_diffusion,50,19,0.015661088742857026,0.21879066150424054,0.10310595690314169
guided_diffusion,50,19,0.010298662401777207,0.217161685042232,0.06713276699327816
unguided_diffusion,100,0,0.006611753715589262,0.37315491620819935,0.5100759802315973
guided_diffusion,100,0,0.004271584542547093,0.37570503829042323,0.14483906158351945
unguided_diffusion,100,1,0.01515435515962764,0.4858307965414866,0.028236846659472487
guided_diffusion,100,1,0.014985717843636483,0.4839056590967889,0.029575356503977773
unguided_diffusion,100,2,0.008143487606331915,0.4782610672332572,0.01754772026817154
guided_diffusion,100,2,0.006598025469037763,0.4792294595143984,0.014043138167856814
unguided_diffusion,100,3,0.028379686778876968,0.590640921825286,0.047833137320942735
guided_diffusion,100,3,0.010958774815413576,0.5848771924133964,0.017570402168158653
unguided_diffusion,100,4,0.013043070902807338,0.30749591835084056,0.07946021068378178
guided_diffusion,100,4,0.00852692061086989,0.30701020931417305,0.050691585311366784
unguided_diffusion,100,5,0.015859080553107367,0.5250802885151155,0.029974517093085597
guided_diffusion,100,5,0.010149173435591985,0.5257032616577111,0.01867120500269069
unguided_diffusion,100,6,0.008893977027161612,0.413709086373283,0.13594572461961077
guided_diffusion,100,6,0.007806164165327302,0.41319441244512234,0.13822982925071908
unguided_diffusion,100,7,0.036101601573905184,0.5065783415299071,0.07753237298458278
guided_diffusion,100,7,0.022180557136143114,0.497229760597804,0.04806381296230724
unguided_diffusion,100,8,0.03340303212020435,0.378494143686741,0.20416011089153452
guided_diffusion,100,8,0.007633951133830176,0.3720689808228293,0.05882707003504419
unguided_diffusion,100,9,0.00677966520841565,0.44388062801185324,0.017346285706700656
guided_diffusion,100,9,0.004884135520463223,0.44406959116255323,0.012046312834150865
unguided_diffusion,100,10,0.02271685805995016,0.4824671027379792,0.0500613742566158
guided_diffusion,100,10,0.009237150006041958,0.4813624703618286,0.018847616072536006
unguided_diffusion,100,11,0.019581321383826688,0.3494508335427902,0.09333035447168352
guided_diffusion,100,11,0.009095124168817612,0.3491882667829942,0.04221883986970667
unguided_diffusion,100,12,0.008117415327132635,0.4109156091814274,0.019177927437722068
guided_diffusion,100,12,0.006509663733147274,0.41058691783742746,0.015646545866298562
unguided_diffusion,100,13,0.021357330772356655,0.48112431284327134,0.04574005024513251
guided_diffusion,100,13,0.015184861853430156,0.48650377632309577,0.030446292498387192
unguided_diffusion,100,14,0.020488073048497656,0.5756469493287754,0.03756938097443258
guided_diffusion,100,14,0.00846026433421868,0.5735826871316673,0.014605575850458102
unguided_diffusion,100,15,0.04590209343298605,0.2658416829350993,0.2841008929936136
guided_diffusion,100,15,0.026892032999700232,0.23845160084205838,0.2525472000698143
unguided_diffusion,100,16,0.012805238775482335,0.4684761760435852,0.03377195065911537
guided_diffusion,100,16,0.0046970861753786826,0.47589254114834434,0.012100983932596671
unguided_diffusion,100,17,0.01884219294078357,0.5314525984537939,0.03665854105049591
guided_diffusion,100,17,0.004667795249367515,0.5389286054651158,0.009099009066093618
unguided_diffusion,100,18,0.019575064243373453,0.45734047932981614,0.05107665273125578
guided_diffusion,100,18,0.007980140054285791,0.45855064238347976,0.018498725570389906
unguided_diffusion,100,19,0.026813603401539945,0.44472927963634046,0.07715386123399046
guided_diffusion,100,19,0.019104752509102704,0.44119173487867175,0.05539157513819749
unguided_diffusion,150,0,0.00709621993827856,0.5655535447411294,0.2163799294304787
guided_diffusion,150,0,0.006901750564692079,0.5704667856850825,0.12436464554549125
unguided_diffusion,150,1,0.021306334420610234,0.731066735889573,0.02748908958104292
guided_diffusion,150,1,0.024543553731176643,0.7272054034351311,0.03503666993232182
unguided_diffusion,150,2,0.010317204408513398,0.7275075100343583,0.01626403405421231
guided_diffusion,150,2,0.009955065757833363,0.7296354208187191,0.01657029276084014
unguided_diffusion,150,3,0.034399980762483025,0.8883746039745105,0.03958203885772208
guided_diffusion,150,3,0.011880422446641892,0.8826963023413223,0.012394255326174075
unguided_diffusion,150,4,0.014695861482724273,0.464164865438548,0.061430123677091185
guided_diffusion,150,4,0.010387072835433428,0.4633869808741677,0.04069072005246158
unguided_diffusion,150,5,0.0180906834467619,0.7923043303449141,0.02255996321277791
guided_diffusion,150,5,0.011457849315661376,0.7939437114297213,0.013761400193339643
unguided_diffusion,150,6,0.014467687193556658,0.6268430915300887,0.16610639913570138
guided_diffusion,150,6,0.01340243725648109,0.625671285438535,0.171783006262016
unguided_diffusion,150,7,0.04825696001982532,0.7729479368286736,0.07038241747548357
guided_diffusion,150,7,0.03531938923126574,0.7570930696799006,0.05565701622253064
unguided_diffusion,150,8,0.035524499008718034,0.5704859163564575,0.14942366341676258
guided_diffusion,150,8,0.00831361235615727,0.5574098321143999,0.04433785253931417
unguided_diffusion,150,9,0.006865127772957149,0.6713271991449266,0.011351680715115565
guided_diffusion,150,9,0.005038811583513672,0.6719783163245995,0.007779050741528004
unguided_diffusion,150,10,0.028042073717386224,0.7283360008834351,0.03970163400949748
guided_diffusion,150,10,0.013710489785191926,0.7277150704364518,0.017664318689796416
unguided_diffusion,150,11,0.019866061061820567,0.5266083041289903,0.06389444887940489
guided_diffusion,150,11,0.010538335890856773,0.5239753443676128,0.03194414017994291
unguided_diffusion,150,12,0.011125150071225212,0.624759067023716,0.017472557241639517
guided_diffusion,150,12,0.010019699714131027,0.6243522208816593,0.015867427602248393
unguided_diffusion,150,13,0.023922403040312405,0.7256451913540537,0.034589607185517686
guided_diffusion,150,13,0.017132526740421757,0.7342331004088241,0.02358229295821841
unguided_diffusion,150,14,0.023031246815187995,0.8683043860338318,0.027410493798698147
guided_diffusion,150,14,0.01063860586840522,0.8653292183846966,0.011673743176997028
unguided_diffusion,150,15,0.06469005067632458,0.4255213994364413,0.2313668661614399
guided_diffusion,150,15,0.03962830294361303,0.3793853452751908,0.21517420195405515
unguided_diffusion,150,16,0.01719403471529007,0.7048659297347296,0.030786236305361758
guided_diffusion,150,16,0.006842236100765591,0.7173564933031146,0.011647300775215022
unguided_diffusion,150,17,0.018551490341751443,0.7997747443694244,0.023508325008874776
guided_diffusion,150,17,0.0069539308638244006,0.81015879052163,0.008449396664125548
unguided_diffusion,150,18,0.023532637217468875,0.6885628907706355,0.03947103114713475
guided_diffusion,150,18,0.01088353365119426,0.6909253678636768,0.01592512582784496
unguided_diffusion,150,19,0.04150271367867636,0.6670045431809052,0.0716383476259724
guided_diffusion,150,19,0.030956570688522117,0.6613615640264346,0.05381156003911073
unguided_diffusion,200,0,0.00822030426582161,0.7584924159094735,0.13949545151414683
guided_diffusion,200,0,0.010971706845011276,0.7664546724479503,0.13485001289519125
unguided_diffusion,200,1,0.030379733963418216,0.9768674866417367,0.031120980609204596
guided_diffusion,200,1,0.03756824274719123,0.9703359132347473,0.04303853363614806
unguided_diffusion,200,2,0.012596971537520138,0.9782730167926846,0.015696258179017132
guided_diffusion,200,2,0.013108411938683588,0.9820141335925534,0.017288396099481594
unguided_diffusion,200,3,0.043045271423231335,1.1827048704425396,0.03744350873309515
guided_diffusion,200,3,0.014242296502954535,1.180888812020246,0.011063326925208538
unguided_diffusion,200,4,0.015572442115612845,0.6218388878649298,0.04964741870780053
guided_diffusion,200,4,0.011669432335896247,0.6207437739949437,0.033115796764757524
unguided_diffusion,200,5,0.02316133832521694,1.057793187992066,0.0216299574100477
guided_diffusion,200,5,0.015577792517913627,1.0609767318949581,0.014046856691310394
unguided_diffusion,200,6,0.021246399840021347,0.8412761597181508,0.1803919320673153
guided_diffusion,200,6,0.019769491322088616,0.8391794843001965,0.18706636872372065
unguided_diffusion,200,7,0.06074008194597145,1.0412601665241283,0.06823208181214459
guided_diffusion,200,7,0.046732998832882476,1.0177948784765498,0.05733768995518076
unguided_diffusion,200,8,0.03828149928197035,0.7626450096817116,0.12350773962390511
guided_diffusion,200,8,0.009362185140876889,0.7406215723427477,0.04214599195323593
unguided_diffusion,200,9,0.006871791964152638,0.9006040542850345,0.008464503665664055
guided_diffusion,200,9,0.004985212975449955,0.9019642976361629,0.005504548071569128
unguided_diffusion,200,10,0.03492618159347778,0.9737304495902411,0.03593120335666609
guided_diffusion,200,10,0.01878286141814471,0.9744361160333878,0.017483677119753616
unguided_diffusion,200,11,0.020494810867754773,0.7031522329140306,0.0483739634024919
guided_diffusion,200,11,0.011595476250929096,0.6966667599466528,0.026018892986419514
unguided_diffusion,200,12,0.014065063696590066,0.8423451694963878,0.016471592012051752
guided_diffusion,200,12,0.012317652440292695,0.8419231308882219,0.014421476365530844
unguided_diffusion,200,13,0.02546312974940725,0.9685939830448578,0.02758006583160864
guided_diffusion,200,13,0.017548439758434176,0.980651971092144,0.018202230461289725
unguided_diffusion,200,14,0.027357594482220606,1.159621904415647,0.02400081233256084
guided_diffusion,200,14,0.014096348760436125,1.155800765511651,0.011414578344681856
unguided_diffusion,200,15,0.09108191931967059,0.598283611962428,0.21712085371875647
guided_diffusion,200,15,0.05553192391923225,0.531598491211504,0.19687318899245843
unguided_diffusion,200,16,0.022372451765212586,0.9405734786134157,0.03038976314191136
guided_diffusion,200,16,0.00935653424844724,0.9590460697137851,0.011775954696605688
unguided_diffusion,200,17,0.01930925264774909,1.069559690835869,0.017920634328743246
guided_diffusion,200,17,0.01068146237469833,1.082471014021195,0.009533982581597862
unguided_diffusion,200,18,0.02915236443021407,0.9165322268824707,0.036177916849526544
guided_diffusion,200,18,0.014910870185731567,0.9204774850875594,0.016241108291530193
unguided_diffusion,200,19,0.05772368960201948,0.8845994785849401,0.06943822070188375
guided_diffusion,200,19,0.04375986078021651,0.8766473470960321,0.05317778039219604
unguided_diffusion,250,0,0.011414730038945121,0.9524302165591441,0.1297383343393322
guided_diffusion,250,0,0.01686145875620091,0.9641281007692042,0.14204889325958384
unguided_diffusion,250,1,0.04165972929578971,1.2227898052927726,0.03618514318468941
guided_diffusion,250,1,0.05268771735089056,1.2128034366581018,0.051426571526376204
unguided_diffusion,250,2,0.014769284961784352,1.2274235119303798,0.015322167248232885
guided_diffusion,250,2,0.016243360739547484,1.2332353794111617,0.017665168769371815
unguided_diffusion,250,3,0.053186042592505874,1.4717465986742615,0.03733287307882471
guided_diffusion,250,3,0.01779586375547852,1.4782646365622139,0.01089731156339848
unguided_diffusion,250,4,0.01574197533608108,0.7805820272126686,0.0393513602285519
guided_diffusion,250,4,0.012510651269381242,0.779162333873289,0.02668002119864414
unguided_diffusion,250,5,0.029732966391494347,1.3217941545809586,0.022314775972705328
guided_diffusion,250,5,0.021110243601666686,1.3271053001698498,0.015363775235095254
unguided_diffusion,250,6,0.028963629493547444,1.0590977465762623,0.1767959798740454
guided_diffusion,250,6,0.026842109598288894,1.0558153646884856,0.18189848254606142
unguided_diffusion,250,7,0.07584533421051899,1.3103567877697995,0.0697845950119819
guided_diffusion,250,7,0.058249055030660385,1.278232140488637,0.05850321266311178
unguided_diffusion,250,8,0.04439457936639681,0.9563445812055981,0.12285906486577647
guided_diffusion,250,8,0.011118806842059632,0.9230583153868864,0.041863127923953976
unguided_diffusion,250,9,0.006908649787648997,1.1306739728309436,0.006824761281440019
guided_diffusion,250,9,0.005361427276810997,1.1329938648074391,0.0046498057154474234
unguided_diffusion,250,10,0.044951691131617844,1.2180392464939116,0.03637169596120462
guided_diffusion,250,10,0.02624878300704302,1.221068734686846,0.019449819667963168
unguided_diffusion,250,11,0.022866790855363056,0.8809188531825033,0.04505783306123858
guided_diffusion,250,11,0.01355949593153367,0.8691811178698071,0.02603310678430462
unguided_diffusion,250,12,0.015133959470379307,1.0607795880476507,0.014149489133223612
guided_diffusion,250,12,0.013154581015350483,1.0604058770478455,0.012273145073756028
unguided_diffusion,250,13,0.027277022583605023,1.2083263883865236,0.02350927891192081
guided_diffusion,250,13,0.017765492522646583,1.2241320018892703,0.01470389420819186
unguided_diffusion,250,14,0.034270343213254804,1.4513883065272701,0.02366843419503707
guided_diffusion,250,14,0.019499936276859337,1.4467141122223204,0.012661159737980472
unguided_diffusion,250,15,0.12041188950542543,0.7793645603784727,0.20690958462237571
guided_diffusion,250,15,0.07339234020017964,0.6919323320113845,0.1841044315787398
unguided_diffusion,250,16,0.02952978729667038,1.1751093048622798,0.03226280265382826
guided_diffusion,250,16,0.012614377869914472,1.2004590132206667,0.012525571724399722
unguided_diffusion,250,17,0.022690026109213654,1.3424456956885447,0.016670029399431335
guided_diffusion,250,17,0.016268572422501487,1.3575799592823616,0.011528142792320862
unguided_diffusion,250,18,0.03654444335040121,1.1405736773952324,0.03682465533901271
guided_diffusion,250,18,0.020712223992489346,1.1466108130507449,0.018637816984303484
unguided_diffusion,250,19,0.07545130313657648,1.0985397035493663,0.06933549455098804
guided_diffusion,250,19,0.05764747963640491,1.0880766062223837,0.05376409363051373
unguided_diffusion,300,0,0.0142263648014401,1.14888378844472,0.1209462332382004
guided_diffusion,300,0,0.022491032343909267,1.1650144869010706,0.13949705145758534
unguided_diffusion,300,1,0.051973745664337656,1.4682702972512793,0.03884883981568862
guided_diffusion,300,1,0.06740850264458932,1.4540676359967997,0.0573221121899223
unguided_diffusion,300,2,0.018092591437553967,1.4772348688852934,0.01609348016372936
guided_diffusion,300,2,0.020775552418816418,1.485577362854504,0.019153052809416055
unguided_diffusion,300,3,0.0644751286181371,1.7518296157350948,0.0380576796324843
guided_diffusion,300,3,0.020958375416120622,1.7716098981280426,0.010714510867105701
unguided_diffusion,300,4,0.015697457793301842,0.9409641131826181,0.03178963169034368
guided_diffusion,300,4,0.013285543048391227,0.9392463977920088,0.021898757423092913
unguided_diffusion,300,5,0.03711701016219344,1.5838925245680482,0.023402227210127722
guided_diffusion,300,5,0.02735058094135538,1.5919583734709033,0.016768685777306294
unguided_diffusion,300,6,0.037814930577115165,1.282089070486056,0.1623081156606476
guided_diffusion,300,6,0.03473502885050312,1.2773701484519029,0.16465587195031953
unguided_diffusion,300,7,0.09348896530066308,1.5822471256073662,0.0725605041851163
guided_diffusion,300,7,0.07170924901827071,1.540428198722033,0.06085568152298768
unguided_diffusion,300,8,0.05577041555878204,1.1518148051707482,0.13835671240233502
guided_diffusion,300,8,0.015618529995478565,1.1049313347960197,0.065930103102685
unguided_diffusion,300,9,0.00698023298304068,1.3620370918840343,0.005783469855853135
guided_diffusion,300,9,0.006133189233035706,1.365567128371084,0.004542519745682705
unguided_diffusion,300,10,0.05794221223078341,1.458153854392909,0.03902916248010756
guided_diffusion,300,10,0.035766868319470034,1.4646419964498225,0.02223872605954807
unguided_diffusion,300,11,0.030098425369566972,1.0627557003915877,0.0526761434362665
guided_diffusion,300,11,0.01958819539707581,1.0444976113081155,0.03522506207213555
unguided_diffusion,300,12,0.020216041670873482,1.2790833506716324,0.015807794765586452
guided_diffusion,300,12,0.018128959015248875,1.2788262190425346,0.014144444341495914
unguided_diffusion,300,13,0.029130918516168936,1.441512001888591,0.02089631859666252
guided_diffusion,300,13,0.01780154713693147,1.4613703952816375,0.012250476712284589
unguided_diffusion,300,14,0.04289155096217422,1.7424766909338458,0.024506073874790313
guided_diffusion,300,14,0.02616978344490543,1.7368672285464666,0.014253363210187447
unguided_diffusion,300,15,0.15206781298583935,0.964175020345667,0.20042764579478856
guided_diffusion,300,15,0.09313159709712138,0.8569592172460189,0.17647531573769715
unguided_diffusion,300,16,0.03844449137849943,1.407214535372259,0.035141726571537475
guided_diffusion,300,16,0.01661516730771743,1.4402987986224243,0.013624494726076625
unguided_diffusion,300,17,0.02636690818808361,1.6143510736884974,0.01612102136468481
guided_diffusion,300,17,0.02458345831980198,1.6314430084459808,0.014563889588662707
unguided_diffusion,300,18,0.04643813894423147,1.3596976718367808,0.04046101418017218
guided_diffusion,300,18,0.028785857379630065,1.368407835890216,0.022831345947437614
unguided_diffusion,300,19,0.09596473331608292,1.308978229302265,0.07103450864549656
guided_diffusion,300,19,0.07381435685655241,1.2958452827213431,0.055717532640784904
unguided_diffusion,350,0,0.017603078178954828,1.3472627054627504,0.12493467981982435
guided_diffusion,350,0,0.028418601658059206,1.3685568367041094,0.14193635819833275
unguided_diffusion,350,1,0.06259725064592288,1.7176902389264395,0.041215450573536455
guided_diffusion,350,1,0.08301355844105991,1.6986280197525758,0.0626111950566212
unguided_diffusion,350,2,0.02196877521227601,1.729514210944617,0.01693064246128712
guided_diffusion,350,2,0.026130272884001344,1.7408487938766966,0.020693948469543647
unguided_diffusion,350,3,0.07712223122300248,2.0236731503179115,0.03938237364525864
guided_diffusion,350,3,0.023789388603927642,2.062263679073061,0.010690219544221884
unguided_diffusion,350,4,0.015911958607685007,1.1031860498417183,0.026972687228652342
guided_diffusion,350,4,0.014297791224178152,1.1012329075906397,0.018713572101711363
unguided_diffusion,350,5,0.04617200517507547,1.8426287400112804,0.025239963247518565
guided_diffusion,350,5,0.03441349457199671,1.8541203360003855,0.01827958873114943
unguided_diffusion,350,6,0.048427499100383554,1.5117341135843103,0.14754833128487374
guided_diffusion,350,6,0.0442975596834436,1.5053402306001031,0.1479523843219812
unguided_diffusion,350,7,0.11391968752649106,1.8585019447285605,0.07580900091481362
guided_diffusion,350,7,0.08785835531701874,1.8059593647651606,0.06411416445979168
unguided_diffusion,350,8,0.06782742220366543,1.3522892020602315,0.15236751626350284
guided_diffusion,350,8,0.020202703871253256,1.2894201446998341,0.10273163382076927
unguided_diffusion,350,9,0.00691760206938771,1.5943324909632661,0.004956703602412046
guided_diffusion,350,9,0.006708394289321293,1.599330682778285,0.0043539059832311934
unguided_diffusion,350,10,0.07459821745682227,1.6910894315760048,0.043681438605459234
guided_diffusion,350,10,0.047673058317137584,1.7023877061989972,0.025817806943646455
unguided_diffusion,350,11,0.041647562044657284,1.2491677319492587,0.06402712220093511
guided_diffusion,350,11,0.029309684957161835,1.2232345956303428,0.04781950834655004
unguided_diffusion,350,12,0.023994813475054545,1.498242979115064,0.0160864943014971
guided_diffusion,350,12,0.02182123036927346,1.4981780998679,0.014595424014012181
unguided_diffusion,350,13,0.03000929563099455,1.6707924755845116,0.01855915838036797
guided_diffusion,350,13,0.01703030418412974,1.6951272515712574,0.010019391506814494
unguided_diffusion,350,14,0.05164413444702252,2.030087245939957,0.0252400212817105
guided_diffusion,350,14,0.032933486555503426,2.0233103103098644,0.015435044257342352
unguided_diffusion,350,15,0.1841534467364312,1.1491832142966285,0.19445762191138838
guided_diffusion,350,15,0.11417990571786209,1.0233175296225683,0.17206831471662118
unguided_diffusion,350,16,0.049383127962410955,1.635943739997879,0.0389212636041476
guided_diffusion,350,16,0.021600254284965426,1.6775566286838968,0.015107947234324607
unguided_diffusion,350,17,0.030152338861192386,1.8850962678416838,0.015808032037912655
guided_diffusion,350,17,0.034389541124361094,1.9040974111461793,0.017497658862338405
unguided_diffusion,350,18,0.05901597409119271,1.5718970552376479,0.04700750176305204
guided_diffusion,350,18,0.039057205656948445,1.5839247920809738,0.028642223670855005
unguided_diffusion,350,19,0.11857085611132778,1.5141045667123354,0.07359679026290321
guided_diffusion,350,19,0.09160912394174252,1.4981784096166653,0.058243849172447265
unguided_diffusion,400,0,0.021983784825542824,1.5468849180973576,0.1387840075390753
guided_diffusion,400,0,0.035606967189950774,1.5741051917805304,0.14980887274111884
unguided_diffusion,400,1,0.07235471708949191,1.9703853499620567,0.04221139869462628
guided_diffusion,400,1,0.09849546217288045,1.9459210093661816,0.06621607258445862
unguided_diffusion,400,2,0.026645671550795325,1.986404979228633,0.017966642093825275
