trajectory_length,unguided_rl2_qpos_mean,unguided_rl2_qpos_std,unguided_rl2_mom_mean,unguided_rl2_mom_std,unguided_rl2_total_mean,unguided_rl2_total_std,unguided_rl2_energy_mean,unguided_rl2_energy_std,guided_rl2_qpos_mean,guided_rl2_qpos_std,guided_rl2_mom_mean,guided_rl2_mom_std,guided_rl2_total_mean,guided_rl2_total_std,guided_rl2_energy_mean,guided_rl2_energy_std
550,0.1889239423659663,0.24858949491982718,0.10987942075637287,0.1573368076457179,0.14940168156116956,0.1706606414865477,0.023851648,0.044222355,0.10245884131181236,0.13866355186346904,0.05819978726010948,0.084321946528897,0.08032931428596092,0.09112211865705365,0.02231719,0.0477408
600,0.16365814254539507,0.23951016240677922,0.10840441049498946,0.20119438482369345,0.13603127652019226,0.18191744607735183,0.025617952,0.0638584,0.08959543318702,0.13688806509307724,0.04960814906867102,0.04816008881578883,0.06960179112784552,0.07965455408192491,0.036298014,0.14325781
650,0.1734284964239785,0.21892671542230624,0.12319797179227703,0.22787211959487527,0.14831323410812777,0.18354572137704905,0.025720572,0.056280017,0.12009510693128356,0.3994146903916783,0.07011591466896334,0.08713358000812262,0.09510551080012344,0.21196490889249758,0.023473859,0.04579535
700,0.22084381098211814,0.26763001362393574,0.1412026057412056,0.1828983259680824,0.18102320836166186,0.20784133407512262,0.038102195,0.09830084,0.1385369661002105,0.21580657712453094,0.08154407810664739,0.10224840509780506,0.11004052210342895,0.13570226089834334,0.02396782,0.060947455
750,0.22001181167339298,0.2684137816187038,0.17375179998321091,0.21799688829059705,0.19688180582830195,0.21843080075052332,0.030504122,0.04910517,0.11439972931391224,0.15694790843473694,0.07754050555395524,0.08640724864187524,0.09597011743393374,0.10210567944077382,0.02249471,0.030088007
800,0.23152863544562455,0.32649831911032884,0.14606629520456518,0.1986002840398783,0.18879746532509487,0.22624386614350186,0.03293146,0.086750045,0.13267610573448896,0.18718613640320683,0.09192253647734704,0.09511661567272386,0.112299321105918,0.12095096216538746,0.030017223,0.053328216
850,0.2004045395247456,0.22130155634880533,0.16380771889005039,0.189354000747736,0.182106129207398,0.19035038976612706,0.042188104,0.07070633,0.15512584582090025,0.20582305590548258,0.11310473582517157,0.14569564705037025,0.13411529082303592,0.1464534247651866,0.036256444,0.07257608
900,0.27000255779804055,0.3156881466227878,0.2351657669579548,0.2980234939957048,0.2525841623779977,0.27666018699376377,0.041564256,0.07643603,0.18974167393352417,0.2851540349978779,0.11933143867016473,0.12711321551441881,0.15453655630184446,0.18733420331908984,0.037432853,0.065383114
950,0.27322286195260487,0.2979442834604031,0.213498779601135,0.22691115279161947,0.24336082077686996,0.24267009916991125,0.07145873,0.17331442,0.22644519974923188,0.34599943356794494,0.16820358135363747,0.1972392008940222,0.19732439055143466,0.23211756213403545,0.056004707,0.20037334
1000,0.24815667707516273,0.2808196726477417,0.23006775903963841,0.2981250349438392,0.2391122180574006,0.25728334806026193,0.053330306,0.085953996,0.18539485934123384,0.1878222552471406,0.15517391441002581,0.21889080134198685,0.17028438687562983,0.17109927393099258,0.05019201,0.16920044
1050,0.30407006099149975,0.3066455428408963,0.2542404996875083,0.28440201984909935,0.27915528033950404,0.27642734254946594,0.075217485,0.15998149,0.22021309987189688,0.25642643601751236,0.20690819955205214,0.2855833973133769,0.21356064971197453,0.2299786025575293,0.049561992,0.087001495
1100,0.35785682211287373,0.4521569701367668,0.28093166350715876,0.3072416564568377,0.3193942428100162,0.34771375281677375,0.09957378,0.24298,0.2831748725066739,0.35672340302353195,0.21604123963456934,0.2035886588257198,0.24960805607062156,0.24999614751916233,0.06380176,0.095105015
1150,0.35302400339645273,0.4271811974596606,0.30234112337806374,0.2970834365188432,0.3276825633872582,0.32605416986328456,0.094832614,0.16343972,0.3273477996561322,0.323425481570177,0.2778043866075495,0.26867370046249844,0.30257609313184086,0.26201447946537326,0.09226118,0.147719
1200,0.4688492471607812,0.44210979236339853,0.434441568129695,0.3870412847241175,0.45164540764523814,0.37280146574133777,0.12797965,0.17912474,0.5461007435071646,0.5479814199011909,0.4442442179010763,0.42089942690998233,0.49517248070412045,0.41869657206860805,0.12833491,0.20364358
1250,0.5651953034392768,0.462590897318653,0.4470551020529417,0.3791237605345019,0.5061252027461093,0.37824753985764964,0.22341833,0.308286,0.6339029187689756,0.7552998580285882,0.48155948548916966,0.4232670169267523,0.5577312021290726,0.5196105562087586,0.22055548,0.33960208
1300,0.772030709375486,0.6345350568728967,0.6034046893491751,0.5224878630632557,0.6877176993623305,0.5173755664391643,0.26376694,0.3482757,0.7035062299680608,0.6705541447088406,0.5050100834480635,0.35530403518772763,0.6042581567080623,0.46414876485179046,0.267943,0.38058072
1350,0.9125151912916826,0.6086948290439129,0.6902043335122643,0.5568796844098809,0.8013597624019735,0.5271749550240394,0.34515926,0.41245735,0.8778877030133949,0.7464498423160886,0.6353539743501311,0.4463758352750667,0.756620838681763,0.5226993744689876,0.33656323,0.39980605
