trajectory_length,unguided_rl2_qpos_mean,unguided_rl2_qpos_std,unguided_rl2_mom_mean,unguided_rl2_mom_std,unguided_rl2_total_mean,unguided_rl2_total_std,unguided_rl2_energy_mean,unguided_rl2_energy_std,guided_rl2_qpos_mean,guided_rl2_qpos_std,guided_rl2_mom_mean,guided_rl2_mom_std,guided_rl2_total_mean,guided_rl2_total_std,guided_rl2_energy_mean,guided_rl2_energy_std
600,0.17694667429028635,0.2305024010765167,0.11647416658618986,0.1567064342549466,0.1467104204382381,0.1699160443329212,0.041371435,0.23821655,0.10081695493355554,0.15611998322297232,0.06754849693730862,0.09152474433699248,0.08418272593543208,0.10108621032821578,0.03351365,0.09867629
650,0.1804347888567805,0.23308478541227853,0.1225356818455054,0.1814894794682125,0.15148523535114294,0.18390214882365205,0.04001628,0.08099893,0.12933421618785979,0.21732131909854008,0.07466351760747063,0.10497545809759294,0.10199886689766519,0.13049527847190498,0.03693597,0.22325109
700,0.1992082624527289,0.24537989918358702,0.15240600213118216,0.192837290589344,0.17580713229195555,0.20524632013006378,0.032760322,0.09280211,0.12254320018297779,0.19638597193320628,0.0905733709792565,0.16756367461604385,0.10655828558111714,0.1527717324608694,0.031575114,0.05407689
750,0.23594249938481796,0.40333267167061626,0.1395847900657183,0.14170753633724992,0.18776364472526816,0.24372702474941096,0.048561983,0.10631056,0.14413121078365743,0.19120205935553936,0.0978920794103958,0.12715843000539057,0.12101164509702662,0.13747303546566766,0.036933355,0.09009768
800,0.20546990851303426,0.2650997912517617,0.162346457804311,0.22291831526799746,0.18390818315867263,0.21535122332521994,0.02890594,0.048396267,0.1383653775265156,0.17219970863229356,0.0983211711019929,0.08967753683469318,0.11834327431425425,0.11539102883241,0.028043374,0.05591412
850,0.2835773064267475,0.3322920268201518,0.21645502480343126,0.3212050927500551,0.2500161656150894,0.29635860537011177,0.05660698,0.15302382,0.16709363564362467,0.19734756889246022,0.1321685264073473,0.172848064646894,0.14963108102548595,0.1643904063786828,0.03326901,0.05035836
900,0.21500243247915826,0.25760932360673217,0.18075708289513337,0.2500985430304162,0.1978797576871458,0.22743436241430603,0.051485814,0.16571571,0.1655313770192877,0.17957525783379114,0.13103921538560034,0.16540843881444264,0.14828529620244402,0.1424065410423634,0.04460208,0.08586468
950,0.2418133591032257,0.26403657158369065,0.2064895148597683,0.20772519571250117,0.22415143698149703,0.21996010145960923,0.048000045,0.09126372,0.18012227962469518,0.2445237938974551,0.14424415336261706,0.16450747273950678,0.1621832164936561,0.18442545737730776,0.043538075,0.07971188
1000,0.26829755698061797,0.2601654470129515,0.22695177614884188,0.2487997563034707,0.24762466656472992,0.22711136514349112,0.067265145,0.12800944,0.23281949658065024,0.22638488924663905,0.20656175973304836,0.2295771444293258,0.21969062815684928,0.19301928152138803,0.059431575,0.12126738
1050,0.28356102068273076,0.34324480116230444,0.2316743124017869,0.2904156490243769,0.25761766654225887,0.2783125050628126,0.066135235,0.09796646,0.2316929367834243,0.30455667112857193,0.20237153629637653,0.2844161692716413,0.21703223653990036,0.2399774192187029,0.056672774,0.10003741
1100,0.35163413191480253,0.38732043944636596,0.28768513784395255,0.41469393032602114,0.31965963487937754,0.3525974342807204,0.0911549,0.14965029,0.27242572873621057,0.289636379124841,0.2024567426077075,0.20229713125549248,0.237441235671959,0.22500043243522502,0.06561304,0.09166483
1150,0.34459011346585583,0.33367600471797143,0.29586156652651957,0.25932829069954283,0.3202258399961877,0.27697021855275294,0.09820925,0.1321396,0.327661939297567,0.3580629602713528,0.298330146592729,0.4843040680656827,0.312996042945148,0.39263506579348617,0.10265524,0.18944307
1200,0.5241526622989232,0.43884567474925973,0.4278396668874228,0.32301877557699193,0.47599616459317295,0.3498345125806658,0.15153581,0.24012475,0.47950418728075384,0.46737637353374856,0.39392387923997046,0.31997975462626077,0.4367140332603621,0.34976625377775744,0.16035011,0.27495578
1250,0.627651901254779,0.6044979873067378,0.5291228033548974,0.6261363935519848,0.5783873523048382,0.5738285935644494,0.18845946,0.26909158,0.5975765536201307,0.545907537948293,0.5057452862730362,0.4020714355085121,0.5516609199465834,0.42726335915201696,0.20382473,0.2652178
1300,0.7695023569403995,0.6058773191267566,0.5783952612880207,0.38322786442149653,0.6739488091142101,0.44933715260300344,0.27506316,0.41455483,0.6571442796380375,0.5720056217725481,0.5257888311953245,0.43726237907829246,0.5914665554166809,0.4766009319791867,0.20165424,0.25803384
