combo,system,policy,length,num_samples,seed,sample_idx,ung_nmse_q,gui_nmse_q,d_nmse_q,ung_nmse_p,gui_nmse_p,d_nmse_p,ung_hamres,gui_hamres,d_hamres
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,77,2.4588964506531013,0.6481165915978487,-1.8107798590552524,0.945829765783705,0.22433158953811982,-0.7214981762455852,0.09624361991882324,0.022601842880249023,-0.07364177703857422
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,78,170.00236523654755,3.9301980101355896,-166.07216722641195,0.0805861870172999,0.026206067659913474,-0.05438011935738643,0.3070802390575409,0.0192641019821167,-0.2878161370754242
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,79,4.203479221460985,3.9226111560273984,-0.2808680654335869,0.49290974352618483,0.1746379458284448,-0.31827179769774006,0.41512951254844666,0.057300254702568054,-0.3578292578458786
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,80,4.328051089960283,5.617208690714775,1.2891576007544918,12.03609036065641,2.7748456351731186,-9.26124472548329,0.9813750386238098,0.07413168996572495,-0.9072433486580849
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,81,3.309683751417476,2.5854969340007585,-0.7241868174167174,0.3834502115305514,0.1407201423948678,-0.24273006913568362,0.21539685130119324,0.0093766450881958,-0.20602020621299744
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,82,338.3303937373234,19.71066088302801,-318.61973285429536,1.6366460625394372,0.26069679087554704,-1.3759492716638901,0.04098773002624512,0.02232527732849121,-0.018662452697753906
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,83,1095.0649394411869,525.2446670759384,-569.8202723652485,1.8031317973073147,0.4862473219680292,-1.3168844753392854,0.3042580783367157,0.25529059767723083,-0.04896748065948486
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,84,23.96359828246292,1.6025203231396692,-22.361077959323254,0.7498268831022733,0.18853062603539375,-0.5612962570668796,0.0598376989364624,0.011888782493770123,-0.04794891644269228
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,85,139.21962357716973,17.678805199882824,-121.54081837728691,0.09052074670406048,0.02296638051228747,-0.067554366191773,0.4681568443775177,0.028697650879621506,-0.4394591934978962
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,86,13.898243922465982,0.39101567786845415,-13.507228244597528,0.7667143308686993,0.20022512857895516,-0.5664892022897442,0.5125675201416016,0.04272162914276123,-0.46984589099884033
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,87,9.21333229340209,2.1675253457609402,-7.045806947641149,129.15423650293883,2.468851761868007,-126.68538474107082,3.685065746307373,2.7747244834899902,-0.9103412628173828
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,88,4.8506916973365195,0.7060515803809472,-4.144640116955572,1.771591775798403,0.7546911286454757,-1.0169006471529274,0.18540267646312714,0.019479673355817795,-0.16592300310730934
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,89,26.33625856848418,1.705285299626427,-24.63097326885775,1.9779587854979963,0.3454932005046804,-1.6324655849933158,0.5242193341255188,0.039264362305402756,-0.48495497182011604
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,90,8.015528471369667,10.018817331064122,2.0032888596944556,0.08316057820579434,0.02905986882299898,-0.05410070938279536,0.2573317289352417,0.008038004860281944,-0.24929372407495975
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,91,5.631733326413279,8.943592611759117,3.3118592853458377,3.1255877420118985,1.2942954304763523,-1.8312923115355462,0.7060268521308899,0.04600878804922104,-0.6600180640816689
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,92,6.084121576553563,4.822559974565025,-1.2615616019885376,0.029020608338043426,0.008653884763824185,-0.02036672357421924,0.4014371335506439,0.03443821519613266,-0.36699891835451126
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,93,23.008517842370342,3544.399308844783,3521.3907910024122,0.5393884585018257,0.11959726783946716,-0.41979119066235854,0.36294716596603394,0.01807328127324581,-0.3448738846927881
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,94,2.559122942916776,74.52426948111604,71.96514653819926,0.2258684412236893,0.08694079414338256,-0.13892764708030675,0.7362375855445862,0.3959924578666687,-0.3402451276779175
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,95,7949.06096100088,996.9356876952747,-6952.125273305604,0.9023833336455879,0.17484775889468204,-0.7275355747509058,0.48366761207580566,0.014994263648986816,-0.46867334842681885
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,96,4.974922245424502,53.39397566734059,48.41905342191609,0.2532411485585723,0.06570500219794685,-0.1875361463606255,0.49630606174468994,0.16682471334934235,-0.3294813483953476
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,97,2401.686617215596,0.9349004414467125,-2400.7517167741494,0.14154817273838205,0.015075851963569765,-0.1264723207748123,0.6378088593482971,0.03498908132314682,-0.6028197780251503
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,98,12.006472409753954,1.178183579829009,-10.828288829924945,0.1023838818986514,0.018002099475538488,-0.08438178242311291,0.2842216491699219,0.016906460747122765,-0.2673151884227991
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,99,9.645721409316254,5.703913267527181,-3.941808141789073,0.37654271437305437,0.10345753309019778,-0.2730851812828566,0.14533329010009766,0.010130087845027447,-0.1352032022550702
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,0,0.8095729747886029,1.4718073232086362,0.6622343484200333,0.017158197411051384,0.00884329145486291,-0.008314905956188475,0.10452823340892792,0.004689773079007864,-0.09983846032992005
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,1,1.7357781027609136,0.3247251239274464,-1.4110529788334671,3.3577173280666037,0.17529724455627324,-3.1824200835103307,0.03433934971690178,0.0021685760002583265,-0.03217077371664345
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,2,7.086778868303679,0.24230800816700807,-6.8444708601366715,0.08667012601127895,0.004801333261214284,-0.08186879275006467,0.044095758348703384,0.0017155806999653578,-0.04238017764873803
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,3,63.23111054442646,664.9450589975041,601.7139484530777,0.047970646780768934,0.008381453848500054,-0.03958919293226888,0.005698840133845806,0.0017337005119770765,-0.00396513962186873
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,4,3.8922891443708507,2.9088154912258646,-0.9834736531449861,0.059344197334677516,0.0031570544854351433,-0.05618714284924237,0.03413327783346176,0.001885056495666504,-0.03224822133779526
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,5,17.788886668284746,4.5440917361611985,-13.244794932123547,0.12107158693137833,0.011289924729061424,-0.1097816622023169,0.009049971587955952,0.002948244335129857,-0.006101727252826095
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,6,0.48870674365343764,0.27266207112557383,-0.2160446725278638,0.06854678849999883,0.0027448858769570507,-0.06580190262304178,0.021471858024597168,0.003716508625075221,-0.017755349399521947
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,7,0.21045994321658132,0.15619391609165656,-0.05426602712492476,0.038232985544191404,0.010746724662644787,-0.02748626088154662,0.0023963849525898695,0.0007472038269042969,-0.0016491811256855726
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,8,4.231405775310161,0.134857491304179,-4.096548284005982,0.03538555207516925,0.005571516536489819,-0.029814035538679434,0.07802876085042953,0.009022395126521587,-0.06900636572390795
