combo,system,policy,length,num_samples,seed,ung_nmse_q_mean,ung_nmse_q_std,ung_nmse_q_p25,ung_nmse_q_median,ung_nmse_q_p75,ung_nmse_q_p99,gui_nmse_q_mean,gui_nmse_q_std,gui_nmse_q_p25,gui_nmse_q_median,gui_nmse_q_p75,gui_nmse_q_p99,d_nmse_q_mean,d_nmse_q_std,d_nmse_q_p25,d_nmse_q_median,d_nmse_q_p75,d_nmse_q_p99,ung_nmse_p_mean,ung_nmse_p_std,ung_nmse_p_p25,ung_nmse_p_median,ung_nmse_p_p75,ung_nmse_p_p99,gui_nmse_p_mean,gui_nmse_p_std,gui_nmse_p_p25,gui_nmse_p_median,gui_nmse_p_p75,gui_nmse_p_p99,d_nmse_p_mean,d_nmse_p_std,d_nmse_p_p25,d_nmse_p_median,d_nmse_p_p75,d_nmse_p_p99,ung_hamres_mean,ung_hamres_std,ung_hamres_p25,ung_hamres_median,ung_hamres_p75,ung_hamres_p99,gui_hamres_mean,gui_hamres_std,gui_hamres_p25,gui_hamres_median,gui_hamres_p75,gui_hamres_p99,d_hamres_mean,d_hamres_std,d_hamres_p25,d_hamres_median,d_hamres_p75,d_hamres_p99,all3_win_count,win_nmse_q_count,win_nmse_p_count,win_hamres_count
3dof_sinusoidal_L1050_N100_seed10,3dof,sinusoidal,1050,100,10,4.296254028170385,10.979744157743228,0.4289668580498053,1.3087177692725611,3.6205822246211143,57.00740398956527,3.2742671125199907,8.280015440421554,0.2636974686861658,1.0588781374901197,2.855018138526897,55.50479732519118,-1.021986915650394,6.079165031474238,-0.37350301757683074,-0.03456148211110349,0.05309211353463422,4.613423592178009,1.1294721957445093,1.9809317445690433,0.039161690654016576,0.24988671571778542,1.4090681371892526,7.767836574547336,0.9917349126598451,1.8387983442818778,0.029284982457598918,0.215720789739188,1.0692178000649084,9.632212134631231,-0.13773728308466449,1.1025769595534753,-0.12043201864916905,-0.00447153551498484,0.014286940374013663,1.6777368455070019,0.19136744756251572,0.16606423415323707,0.0606420673429966,0.12566859275102615,0.2780701667070389,0.614615468978882,0.045687518209451806,0.05932455834540519,0.016835025046020746,0.02858718205243349,0.05409072991460562,0.2792706966400156,-0.14567992935306392,0.14077897374144774,-0.2063875226303935,-0.09318058099597692,-0.03474592324346304,-0.0029767184332013114,49,61,59,100
3dof_sinusoidal_L1100_N100_seed10,3dof,sinusoidal,1100,100,10,3.3630688314505686,7.963394612807945,0.3096575522189295,1.031912532725237,2.60725080530638,26.625271060165463,3.8015012412800138,8.481818002390325,0.23112779413225215,1.0070737030985568,2.761547202208071,46.52546238972774,0.4384324098294448,3.6495331532159363,-0.11489588050580735,-0.01643647247575651,0.05510625312941554,18.84009111882619,1.6265418510066763,5.117331187646599,0.05558813317594878,0.3371418722223851,1.368195498454105,25.419761677442573,1.913354794091848,8.417963640857531,0.055716978972169595,0.3254789299145116,1.138881642589924,15.191815736384484,0.28681294308517186,4.38359015455705,-0.04087523068490925,-0.005542123909247779,0.031209836339536102,3.297303279818052,0.40001060883514583,0.24378548499466254,0.2240617461502552,0.3937815874814987,0.5436967462301254,1.0281869244575503,0.1503681404516101,0.10217721018503972,0.07448827289044857,0.13292164355516434,0.19477515667676926,0.39643727600574535,-0.24964246838353574,0.15296455905031126,-0.3456931747496128,-0.24997343868017197,-0.14666011556982994,-0.002600280679762355,43,56,59,100
3dof_sinusoidal_L1150_N100_seed10,3dof,sinusoidal,1150,100,10,5.910138404176946,15.806755235686337,0.45060555884854187,1.6337935985759948,3.510842750062623,72.38395812369775,5.824968762096469,17.23870041362871,0.43070195858084764,1.5415417571433871,3.5952654532790707,61.9191529603086,-0.0851696420804778,5.138539150934659,-0.08118471704700417,-0.004025833250125607,0.05606134606831382,11.135865903440498,1.3885485910711142,2.9089737225917625,0.1260589568428794,0.4639984765947297,1.5068969479301213,14.1081583007954,1.2881435436286657,2.6370170686450685,0.10959555950873648,0.45284154542197497,1.4935375604536403,14.481440314024248,-0.10040504744244816,0.7041942053892054,-0.025995088937009508,-0.0003290911784226474,0.016455423338270644,0.6523495511087348,0.5851075832918287,0.2699174122033851,0.38456838577985764,0.6305191516876221,0.7773471921682358,1.129646912813187,0.3341086883470416,0.1689315028132498,0.2132512517273426,0.3425348848104477,0.4420482665300369,0.6724872756004336,-0.250998894944787,0.11019599513865576,-0.3275192975997925,-0.27809128165245056,-0.17529327049851418,-0.0352810844779013,40,52,51,100
3dof_sinusoidal_L1200_N100_seed10,3dof,sinusoidal,1200,100,10,5.623485611553953,23.06168638689287,0.5024124732750339,1.4771174141262637,4.1078254977212225,23.98837726985293,5.387879925433752,19.904433004093868,0.48557864925399435,1.4632395559714535,4.198297864203474,23.93151780218835,-0.2356056861202022,3.4859012769127373,-0.04809849458711006,0.00013722509756017298,0.04776572675314228,2.7859738904941667,3.2798473068849257,9.012787267654113,0.1029845889670057,0.738485198303537,2.127736494372643,55.52819729944625,3.3873324635281246,9.69523383978194,0.08873882728236301,0.7778658231816127,2.1182236617898953,63.44963590353322,0.10748515664320005,1.585983140936949,-0.03425430622538393,-0.001768849929724703,0.007379056418266708,6.978752721280508,0.747625185996294,0.2645138398134866,0.5725336670875549,0.7524832189083099,0.8975103497505188,1.4415792667865757,0.5255765776336193,0.19879161358499392,0.4022223576903343,0.511062502861023,0.6235920041799545,1.1001159656047823,-0.2220486083626747,0.07700275628273667,-0.2721667140722275,-0.2285100221633911,-0.17610590159893036,-0.043596854954957805,37,50,56,100
3dof_gp_L50_N100_seed10,3dof,gp,50,100,10,32.96871511672873,86.37013796397966,3.813650501768934,6.816623141719405,23.30734253971754,329.5283756482176,81.43200130200823,383.9573617237734,1.5920310615467916,3.147079633360196,13.128717532708624,1369.4810748743719,48.463286185279514,392.5790933233755,-9.424544066995512,-2.027883718207976,1.036950493410516,1265.0566642793528,71.19717414060793,411.2220396015875,0.30368639417978827,0.7799676850686196,3.448417376580226,2524.21272296096,6.661692332049536,46.96577643458917,0.04612224065886704,0.13003895473545907,0.5588018753247771,55.240202379604675,-64.5354818085584,383.69827943355244,-2.5302575183481393,-0.6300360980468609,-0.2188657892498894,1.9200850719447422,0.4175853175483644,0.42751711573185275,0.20360730960965157,0.3434883952140808,0.49852460622787476,2.153604354858405,0.12733766742283478,0.3675948128573415,0.01381208561360836,0.027065059170126915,0.05697384476661682,1.9478263151645698,-0.2902476501255296,0.1790104116946862,-0.40497752255760133,-0.27438101661391556,-0.14542744122445583,-0.007122711744159448,68,70,98,100
3dof_gp_L100_N100_seed10,3dof,gp,100,100,10,39.2287238214068,122.86106177941767,1.8756015749592636,5.32559727435288,15.462649374918865,494.486792718582,14.581839709181363,60.666552429547004,0.36413906709284866,1.48854348568172,6.997889940113823,113.130011954193,-24.646884112225436,86.67703841464919,-8.788802751970854,-1.3234794738372515,1.3016739457387059,87.88362659454133,4.914346397862574,25.347170432883352,0.030083120483816644,0.07565575882768676,0.3513425662630302,165.32556334858637,0.3434723257093313,2.1679839297979044,0.002592594631862669,0.004948016845910324,0.015856075772935425,9.45564943501361,-4.5708740721532415,23.620786067475237,-0.31923774216686995,-0.05759517512977841,-0.023478376766759793,0.011354835872331654,0.04229608281748369,0.04810167837519348,0.009175986517220736,0.023161115124821663,0.05846928898245096,0.18688897505402619,0.00493196939198242,0.010063077814863127,0.001097460655728355,0.002343257307074964,0.004501501680351794,0.05285761717706933,-0.03736411342550127,0.04625711856426114,-0.05086558157927357,-0.02035504882223904,-0.005191425327211618,-0.0013070749491453162,66,67,95,100
3dof_gp_L150_N100_seed10,3dof,gp,150,100,10,45.35823746086155,290.55277823535187,1.1069026533117927,2.9808194505817434,9.877613216292499,1047.4229838085375,7.064058728712078,21.05870029309327,0.23441549639422588,1.0884623441761372,4.566147542795347,58.31626038724095,-38.29417873214948,291.13003775990694,-3.76567208575855,-0.8849696931688833,0.048832459413611584,29.89964575586724,2.217127576556217,13.803343831080975,0.010276618679231079,0.026992167106260654,0.08834419162981341,61.58586657957352,0.07106911776580824,0.3441933545569024,0.001327033114282138,0.0037139150609926,0.01810096131059417,2.1384780506483523,-2.146058458790409,13.497331591103727,-0.0770980088301122,-0.019033374024362528,-0.006591219337004359,0.005087762691001871,0.06122060459572822,0.0750886309888758,0.008470475673675537,0.031704287976026535,0.07814411632716656,0.28325084447860793,0.007966517057211605,0.021783342751318296,0.0013180176028981805,0.0026771625271067023,0.005936960689723492,0.08053580008447228,-0.05325408753851661,0.0686371575743839,-0.06639526595245115,-0.02258414216339588,-0.005649536906275898,-0.0010254738340154275,70,72,97,100
3dof_gp_L200_N100_seed10,3dof,gp,200,100,10,21.590222063045545,83.52707284393998,0.7865345222409464,2.7659805548329395,7.8059211071246555,465.02593638185743,19.96164699053828,89.6170129184266,0.17748174784617776,0.8479506438491542,6.76747839392559,348.6814194634131,-1.6285750725072647,113.00722081217529,-2.8767135471169096,-0.7146272584291722,0.3904140553197575,346.1591860998564,0.25109488721292694,0.6388277290648758,0.007967181539319291,0.0271572041607854,0.12287994153934967,3.5361190427982607,0.03182735957582604,0.08185109967114375,0.000965166314756373,0.0033508474266532454,0.022341208198220688,0.31501800686438824,-0.2192675276371009,0.594639362488212,-0.10372680114519592,-0.021713835317143826,-0.004418421320561892,0.00342979094304605,0.05307537538930774,0.10128238839525087,0.007703493116423488,0.020841678604483604,0.06355355493724346,0.4931273680925386,0.007915898040082539,0.024603292439235844,0.0009095272107515484,0.0021254222374409437,0.005550771951675415,0.06955685988068662,-0.0451594773492252,0.08518130160871178,-0.04933904743666062,-0.015954118367517367,-0.005685419891960919,-0.0009254624019376913,71,72,95,100
3dof_gp_L250_N100_seed10,3dof,gp,250,100,10,7.033133028457277,20.11568428257443,0.3588464949403673,1.0335623715740572,3.132398010527246,99.74566986343197,10.295509425486552,31.384986878143874,0.27059355451240286,0.7991166457321718,5.7296121690105455,192.57183447509362,3.262376397029275,36.4371890545746,-0.9108351468753222,-0.1631017279958877,0.9503326709375121,192.35316307423898,1.44796335111799,6.372295981706855,0.0051184015238686575,0.017785872313301754,0.10569780383043811,39.96330041534152,0.1880324865891829,0.8165938470194908,0.0012362540902291228,0.004830927566752869,0.017146542861267076,5.5554032761566905,-1.259930864528807,6.1430961540562965,-0.05692494752265699,-0.012671407123922803,-0.0024065517355951645,0.4173454059948688,0.08602293145377189,0.1550067980726697,0.012540320865809917,0.053133709356188774,0.10774461552500725,0.4045254907012039,0.018493898937304038,0.11238145431380002,0.002048671361990273,0.003970960853621364,0.007297287578694522,0.06670914061368062,-0.06752903251646786,0.07671637815403949,-0.10212391166714951,-0.04334738082252443,-0.009670983301475644,-0.0009961607446894007,59,60,90,100
3dof_gp_L300_N100_seed10,3dof,gp,300,100,10,13.736958168096358,47.78410767015413,0.5964305722625183,2.5691528251211246,8.688639896067821,133.33128607415833,5.560739455265293,13.001721123681367,0.09962968304747503,0.5429192599693584,3.481957189096964,44.86998962578303,-8.176218712831066,49.15081696191293,-4.53998863072298,-0.620844740253371,0.47278708440898637,30.490400507004274,0.2871220437394366,0.8816621556271714,0.008366629870660796,0.02330611603950004,0.18189071798786594,5.341860759770133,0.024192933392949846,0.048824523646592455,0.001779234983294672,0.004174650829440754,0.02127823645832546,0.17787999395993315,-0.2629291103464868,0.877429345626652,-0.13349967248450306,-0.015477701693571468,-0.0020049872441893456,0.06689180969699358,0.050708563944790515,0.07164797235891122,0.008796334499493241,0.021098933182656765,0.06259570643305779,0.32254363417625465,0.004282162778836209,0.009054686461618241,0.0008876125066308305,0.0017397007322870195,0.004218220827169716,0.02880124757066396,-0.046426401165954305,0.0693909506604035,-0.05604987739934586,-0.01872474094852805,-0.005936414177995175,-0.000966220978880301,62,65,87,100
3dof_gp_L350_N100_seed10,3dof,gp,350,100,10,6.899044516824399,20.206079414376262,0.7067911857577119,2.4416777771670155,5.264170386382475,90.33085621098968,5.014375187489158,13.087764878730956,0.1631994852985582,1.1466572336506355,3.639824704879784,71.79361707022379,-1.8846693293352414,23.217043526278417,-2.3601569555675317,-0.5053704264208241,0.5200816695823823,59.36733943122038,1.7832547238429926,11.16262648588985,0.013257170794140564,0.039534145191447365,0.18922310924864025,33.50335867294381,0.13645777790231403,0.5780757738595413,0.0028390065692022073,0.007919063360988882,0.044939083791554216,2.2000769584392508,-1.6467969459406786,11.081759753884903,-0.11948968707795495,-0.019472577181606554,-0.0030119383829202797,0.6938095473818372,0.050565753327682615,0.05600679284770566,0.016458551166579127,0.03077260684221983,0.06203618738800287,0.22928079068660814,0.008482129020849242,0.01190217131364369,0.0013716916437260807,0.0030285122338682413,0.011470606317743659,0.05435982748866082,-0.04208362430683337,0.05380644799703984,-0.054972094716504216,-0.02175365010043606,-0.007992823957465589,-0.0006404856964945768,62,66,86,100
3dof_gp_L400_N100_seed10,3dof,gp,400,100,10,5.533976262579558,17.619199501153577,0.4188377540095246,1.3677710598802926,5.463035126444126,31.114008199441624,10.945087123308047,68.80103367108866,0.12689840625269036,0.42794824774799856,1.7694296962575828,140.6384032433848,5.411110860728492,70.91946116051643,-2.3852096618299137,-0.33761805466855854,0.16849884312620445,136.1157227747255,26.61904161633061,261.8954739337929,0.009058697266797415,0.03128232485477363,0.1343331567054745,31.48133949521906,0.1592195453317805,0.7473982669391316,0.001671338939735882,0.007773945564266681,0.05403165036452099,2.001422468127699,-26.45982207099883,261.89566808676574,-0.07937528995978416,-0.013739566914910926,-0.0013162653820838646,0.8607832848931316,0.0444433658849448,0.052058361382770764,0.010357698425650597,0.0273056048899889,0.057222845032811165,0.2730703917145729,0.004527976684039458,0.007323843507591262,0.0012185871310066432,0.0021281441440805793,0.004799813264980912,0.03543699435889728,-0.03991538920090534,0.05014690990690909,-0.05025826144265011,-0.022814751777332276,-0.008877963293343782,-0.001380378424073569,67,72,78,100
3dof_gp_L450_N100_seed10,3dof,gp,450,100,10,8.058570993657142,16.083994020273327,0.3091476142805435,1.5194673137205599,5.7163395607877066,61.61710221499453,5.060826885442983,27.70357025989092,0.11113618670610478,0.6927380879727218,2.5720242424445807,41.44891887031931,-2.997744108214161,29.080050167161367,-2.3543746544570086,-0.28548252794327345,0.014407866616297116,10.110745535470894,0.5337922126503308,1.4075018684463796,0.010988221363016649,0.05620618480170243,0.2928820778471428,6.793805533984461,0.2975095672611103,1.6922215869413015,0.0039085240934005165,0.014694266935829144,0.0631973234011513,1.9365084196704059,-0.23628264538922067,1.900726693429417,-0.10075050578382289,-0.01833634616847603,-0.0020473225789928015,0.5322973573962234,0.09143169835675508,0.10349659956066906,0.018226435873657465,0.05717192217707634,0.1286734752357006,0.44365641653537846,0.008155308814311866,0.018650539003133206,0.0018541118479333818,0.003232419607229531,0.007047266000881791,0.0800242639333014,-0.08327638954244321,0.09417935791701913,-0.12440666637849063,-0.05303432629443705,-0.010950764350127429,-0.0012202334450557815,67,74,85,100
3dof_gp_L500_N100_seed10,3dof,gp,500,100,10,6.090029383410982,18.589188195877856,0.1508555697213361,1.324668143658962,4.335241693383561,44.14078395414114,2.638768619294737,5.852203412733628,0.0736467054415643,0.401569177315407,1.899270126250002,29.059430174005097,-3.451260764116246,17.9656039139855,-2.1196226581303077,-0.23176725290076147,0.10978816399994423,21.50690213551174,0.935080495239673,5.204176285775083,0.009659276282365823,0.057104721987214814,0.18451882232083336,16.87240650673343,0.27753857050958186,1.3457977999093405,0.0031032679847846365,0.01395885407190834,0.07686751133079833,2.549128388760705,-0.657541924730091,5.31434331153887,-0.06230610072270912,-0.01647417778196287,-0.0006463770035950583,2.0994614077876217,0.05154172106878832,0.07038568169696575,0.009726285701617599,0.023059984669089317,0.06394847482442856,0.3139830675721174,0.005266467838373501,0.009838047690841454,0.001385251700412482,0.002464950201101601,0.005567242857068777,0.0578547505289317,-0.04627525323041482,0.06469446294265777,-0.05830913921818137,-0.019529859186150134,-0.006841331603936851,-0.0010457243071869012,63,66,80,100
3dof_gp_L550_N100_seed10,3dof,gp,550,100,10,8.19488848331821,44.42370704696237,0.21711588501295526,1.2010241778663597,3.928102973592743,36.93961485317471,3.033466161257561,7.9545349824847635,0.11753936622409943,0.5422875516178036,2.3500010124688373,27.604152584584586,-5.161422322060649,44.964053996066255,-1.8430349284873986,-0.11379952371345756,0.3161942643317615,16.39820513678009,0.30185712611479326,0.5859349714955554,0.011051557061504113,0.056587594086100916,0.2569801172451336,2.676587015771306,0.17075861391115027,0.5819852592887296,0.0056598525961520756,0.021229661480162476,0.0889450604652543,2.641860964097565,-0.13109851220364296,0.5668838529150594,-0.14333175261992728,-0.019283360435621504,-0.0007411624575046023,0.9192173576655482,0.05755165797658265,0.06397090812895918,0.014737238641828299,0.0322178415954113,0.07279507629573345,0.26453079551458397,0.007380968122160994,0.012625734225034465,0.0017429888248443604,0.0036029816837981343,0.008307725423946977,0.052680584192276246,-0.050170689854421656,0.061814820189037785,-0.06570762622868642,-0.025217454065568745,-0.009552747011184692,-0.0005899680568836607,56,58,78,100
3dof_gp_L600_N100_seed10,3dof,gp,600,100,10,6.205122005871923,15.931232846342443,0.21670194508127946,0.8470660901486095,3.9288548677266557,94.04944680810873,3.504622477001974,8.772618424259054,0.07839748055224635,0.5562415922900463,2.459728138659334,32.893767671966046,-2.7004995288699494,16.75306682984591,-0.9638894113983898,-0.15433714564447043,0.07612669324201966,23.832802601356313,1.683772446375065,8.35093301786763,0.011107486445588104,0.048133107643666524,0.37654838520532763,44.9645370544091,0.546525265363787,2.298970791996667,0.0054095661535204925,0.030145633565502747,0.09188423102638986,14.561804656421861,-1.137247181011278,7.552446960928634,-0.16456540685168838,-0.01583529270524675,0.0007600202849214989,2.340787872154552,0.06169661071151495,0.0789284207326083,0.013053844682872295,0.036867422983050346,0.07440534792840481,0.33723131835460757,0.01345390493690502,0.03279584762028935,0.0021824738360010087,0.004145324346609414,0.009430279489606619,0.12230770401656711,-0.04824270577460993,0.062493654820885834,-0.06871464278083295,-0.025058349827304482,-0.007550905225798488,-0.0004887778265401606,59,66,73,99
3dof_gp_L650_N100_seed10,3dof,gp,650,100,10,6.585595585929317,17.448860490111162,0.24199931092920512,0.7996499080559476,3.8789707539097753,98.01074507420799,3.0063448639955173,6.29479261281894,0.11006689719119699,0.4408760085743714,2.023385602725392,25.44773560280687,-3.5792507219338,15.958317079142217,-1.0851146871811286,-0.19110127184854425,0.06449188454336827,15.825524292235578,0.4646894512203425,1.327962798788817,0.014180857865993752,0.06055125662559671,0.20754103983201394,7.507020119361841,0.24739081868619817,0.8054191572620344,0.006161078299424217,0.017843519722626485,0.07666474082226996,4.495355604677011,-0.21729863253414436,1.082498339164114,-0.06665067410117624,-0.019806747591350093,0.00019805507209814813,1.0486451898420668,0.06294740163022652,0.08831220120777392,0.014104694593697786,0.02883108612149954,0.08014257252216339,0.36263561964035174,0.010991222088341602,0.019656223364568935,0.0027830799808725715,0.004834592575207353,0.011253963224589825,0.08852150663733523,-0.051956179541884924,0.08114949010927076,-0.0638983849203214,-0.020365596748888493,-0.00676042863051407,-0.0005857967399060687,60,68,73,99
3dof_gp_L700_N100_seed10,3dof,gp,700,100,10,4.917895789273704,12.57965385939959,0.29961179406652405,0.9858104805712226,3.1851653253758405,70.94842966646624,1.8856614775801788,4.879943659655155,0.14798287166702864,0.5558566957602061,2.0817426944175756,10.558955739883745,-3.032234311693525,13.038263135457774,-0.7933139591465203,-0.2072302717931701,0.09025710086863646,8.541169644005834,0.7045465211862563,2.4092396305647394,0.02125533094360594,0.10388504099717656,0.390154977594311,5.079719895868594,0.3632689986960756,1.2108771235607552,0.010023401968694865,0.0440681420813889,0.1637132956848396,4.397013061851784,-0.34127752249018073,2.4438112541212824,-0.1319510583707979,-0.018755272352669515,0.004303377469532293,2.6228619379465585,0.061100760109256955,0.08685282226359686,0.012401173822581768,0.026390771381556988,0.06743273325264454,0.4031366190314298,0.011226215630886145,0.014117584929827022,0.003255655465181917,0.006412367103621364,0.012849460123106837,0.07003937363624574,-0.04987454447837081,0.07991570306303389,-0.055908673093654215,-0.01603390765376389,-0.004359006765298545,-0.000736957276239987,57,67,71,99
3dof_gp_L750_N100_seed10,3dof,gp,750,100,10,3.1550027273059236,5.927912936162389,0.1281870802398776,0.7759359839162541,2.970118887415694,24.01728585981887,3.7052157167256383,18.655795488534352,0.06263517882858989,0.4096439177797385,1.634127287487341,38.31219406803038,0.5502129894197144,17.86285171982142,-0.6136517439824285,-0.08557667036095207,0.029848543174711598,28.133943562398752,0.7659429405585813,2.1707826836988273,0.014159718524708327,0.0610337206345635,0.33734391965225247,11.809580004911304,0.23784556628763018,0.5411391501891807,0.008037545797590405,0.03662540551724394,0.1679504560357079,2.409850066621964,-0.5280973742709509,1.9203516748466383,-0.07651582536561399,-0.0160713388593777,0.0007564124436388749,0.2769677465284497,0.07304685316048562,0.07241522265617709,0.01858951710164547,0.046087903901934624,0.10820422880351543,0.30161516875028627,0.014255838793469594,0.017520377873902135,0.004105349653400481,0.007387797115370631,0.015988738276064396,0.07894738011062148,-0.05879101436701603,0.06595839786368189,-0.09224878100212663,-0.03125888225622475,-0.008228491351474077,-0.0006559564219787678,67,70,74,99
3dof_gp_L800_N100_seed10,3dof,gp,800,100,10,4.448559808585611,8.917770156135617,0.15349397419071883,0.9624550376603774,4.358094805330234,40.66684783863436,2.304089982580941,5.208008912419335,0.09110197311377777,0.339908477618592,1.5252461703172502,26.634073083422734,-2.144469826004671,8.950725593759927,-0.7738178474567077,-0.09124183930144719,0.059427024183946235,12.65439161831723,3.4850529650788413,27.620876265878188,0.030153979497155144,0.10034960358857348,0.4306621517778656,26.070218417974623,0.4896650904080067,1.3932302101248204,0.012900290649034241,0.04288750511155337,0.2980135462219604,6.7573236334734,-2.9953878746708344,27.66875529781127,-0.11202701472595007,-0.013647624892340107,0.003292166606805677,4.734431607224672,0.07178034234093503,0.07737303381265379,0.017563730478286743,0.04044542647898197,0.09264878556132317,0.375009943842888,0.012350665667327121,0.01676791612981689,0.004180680029094219,0.007478356594219804,0.013816585298627615,0.07598577320575745,-0.0594296766736079,0.07246977037604196,-0.0758230536011979,-0.028130651684477925,-0.010659257648512721,-0.0018645521008875186,59,65,70,100
3dof_gp_L850_N100_seed10,3dof,gp,850,100,10,5.093208803339971,20.315159173630192,0.1649679376077398,0.5313783597490753,2.9014915509474517,37.910727207389705,1.8022949407382358,3.14609346375206,0.06986714470663,0.38296354767001095,1.7524502696596793,12.907152502921786,-3.290913862601735,20.030634595432925,-0.49635986201162563,-0.15379343510909652,0.0027411282526243123,6.460367781578744,1.5132406440322743,4.835023958043017,0.011490890568324245,0.07318100447389059,0.4826568063444017,29.416471424847362,0.3880335032115557,0.9960951734071151,0.004743879704112816,0.04174376488510264,0.19612152320121756,5.743472345893454,-1.1252071408207187,4.499413776712425,-0.17207064286195617,-0.017266716627868644,-5.392471171490143e-05,0.2747273308088286,0.067164644212462,0.07207551069618012,0.015073369489982724,0.03976023383438587,0.09335445798933506,0.3171634805202487,0.01412289428873919,0.020130532947220288,0.004372735973447561,0.008272628299891949,0.015352448215708137,0.10050341054797197,-0.05304174992372282,0.06525950310553943,-0.07170302781742066,-0.022624990437179804,-0.008201360935345292,-0.0013030261313542704,67,74,75,100
3dof_gp_L900_N100_seed10,3dof,gp,900,100,10,3.249711589785719,7.615809547430371,0.13568321657622914,0.6234657853798832,2.355247670380873,35.02334763331253,2.073796984755415,4.512433415686441,0.06665633376811449,0.48142740216002067,1.6137071787694575,21.35584448851194,-1.175914605030304,5.934498737308439,-0.43755182787570635,-0.05852903757874624,0.05082176521554786,6.525573450199686,0.9759612543014546,2.4043831738975063,0.013556668713913488,0.12147464593609814,0.7398502555819915,13.309898384285706,0.7724044881521572,2.518368757870337,0.009873763880422437,0.06658970820057736,0.42404666938700836,5.152410582047194,-0.20355676614929727,3.1998242438844122,-0.1407985041881954,-0.0074459978500164455,0.006407168423129984,4.139376389923465,0.08200429756194354,0.08043564782304281,0.0246819662861526,0.05661485902965069,0.11614975519478321,0.3975083506107333,0.01635755620431155,0.015812153394788524,0.0063568155746907,0.011091927997767925,0.018903533928096294,0.0766688744723797,-0.06564674135763199,0.07317714818600031,-0.09248211397789419,-0.04303443478420377,-0.011714518535882235,-0.0013244063942693064,56,65,68,99
3dof_gp_L950_N100_seed10,3dof,gp,950,100,10,3.49311718519551,6.327628492050589,0.2225590324624034,0.7803598748606402,3.1840449340837393,27.733294871833873,2.451163002727181,5.0352878250607525,0.245342226511003,0.6523458425893628,2.6373778968767767,18.584063195058725,-1.0419541824683287,5.591733751490082,-0.32322000222798386,-0.014029793187705183,0.11755580991075562,7.797517010717355,2.4088932896605493,10.630065004892248,0.02103652255053711,0.12506049532063276,0.5527660735598995,60.21644672596138,2.1055630573765067,12.271049652456647,0.0212419328963529,0.11129119204172583,0.4129992963094613,33.81429387741542,-0.3033302322840419,11.846528259080856,-0.0603614692249992,-0.003008456127490366,0.01966150020288216,4.255444940854128,0.1075165713764727,0.10820738844994082,0.032990229316055775,0.07112481445074081,0.13581254333257675,0.4384012386202823,0.03137015567859635,0.039861668553131266,0.010773489950224757,0.01862196158617735,0.037029446102678776,0.1764699031412608,-0.07614641569787636,0.09004963891784835,-0.10165891097858548,-0.04035069781821221,-0.015998583054170012,-0.0020674481149762854,50,58,58,100
3dof_gp_L1000_N100_seed10,3dof,gp,1000,100,10,2.994323410456112,5.4955435470267435,0.21599919810588786,1.194141528300483,2.886500176276922,23.283214324363424,2.871063083411446,5.92065279267615,0.14370520521487046,0.7465039411419713,2.288846251131563,34.48573641206169,-0.12326032704466618,5.336003646895878,-0.4812301313404811,-0.05902507296239947,0.10199384984684423,21.28183290832116,0.687008208598054,1.9675885910717894,0.03379587144199647,0.19363961519538903,0.5408308436807362,8.882559637771521,0.8025747841092786,2.502069594917737,0.02819408035354258,0.11951931520895095,0.4328692317512978,10.444831099600382,0.1155665755112246,2.2222653633745266,-0.08910409490543741,-0.005367518738446446,0.016088716454906345,4.7555317200232885,0.12099211859051139,0.13221646935715373,0.028087179642170668,0.0810353010892868,0.15029969811439514,0.5672559118270878,0.033113663014955816,0.045137358792364024,0.009130458114668727,0.018230896443128586,0.03765871375799179,0.16887807965278714,-0.08787845557555557,0.11511334472643335,-0.10004311299417168,-0.03816264821216464,-0.011305263033136725,-0.0004748454689979318,50,62,60,99
3dof_gp_L1050_N100_seed10,3dof,gp,1050,100,10,3.174670965713211,7.987522254818687,0.22441340744660346,0.8531382680766522,2.505636791795495,51.01334718725016,2.5766905338502837,5.16915849564921,0.10941796192135454,0.7302644672394172,2.5042107577035067,21.019216438635127,-0.5979804318629283,6.357504106277481,-0.17709885124572472,-0.012958448497084723,0.0762824473305137,7.4097001310749295,0.9265300209281723,2.336002405769635,0.0385039611174025,0.1484655604818073,0.8232490068603593,11.336605611129208,1.2397674356963344,6.322243725433898,0.023588016031943805,0.10992121283196511,0.5237681308971847,5.887927491148227,0.31323741476816214,5.409700005139016,-0.03662773957222198,-0.003712758834573936,0.01293876302237532,2.563304265979981,0.1751030484260991,0.14627479384690054,0.06524271052330732,0.1440722644329071,0.24534544348716736,0.6243359708786012,0.039417446432635186,0.03595964494825066,0.01302699325606227,0.030781151726841927,0.047418078407645226,0.16595247700810445,-0.13568560199346394,0.12793896721365458,-0.20051156356930733,-0.09613070078194141,-0.034483665600419044,-0.0038395439647137997,47,54,58,100
