trajectory_length,unguided_rl2_qpos_mean,unguided_rl2_qpos_std,unguided_rl2_mom_mean,unguided_rl2_mom_std,unguided_rl2_total_mean,unguided_rl2_total_std,unguided_rl2_energy_mean,unguided_rl2_energy_std,guided_rl2_qpos_mean,guided_rl2_qpos_std,guided_rl2_mom_mean,guided_rl2_mom_std,guided_rl2_total_mean,guided_rl2_total_std,guided_rl2_energy_mean,guided_rl2_energy_std
550,0.12521253807414404,0.1930006550673845,0.08160970180104199,0.10776424354993659,0.10341111993759303,0.11948391657490243,0.02070775,0.04094769,0.14405699203677405,0.1957898771437044,0.08151851418726977,0.07649524124793773,0.11278775311202192,0.11673520245810759,0.02515383,0.056035347
600,0.14874896271125176,0.2171287172637987,0.08902101987181679,0.09713018970854205,0.1188849912915343,0.14353006963001932,0.024818063,0.041094445,0.1486433479842982,0.20681710690425076,0.07334390643173894,0.06834596116023886,0.11099362720801857,0.12478449919107715,0.029959034,0.060189415
650,0.14492983684917302,0.22198161217051152,0.09044671602001639,0.10085808351980402,0.1176882764345947,0.14066078293594628,0.029228842,0.06919929,0.13504463831947483,0.1727991677460384,0.08531956515852801,0.12201763955871794,0.11018210173900142,0.12200149669178198,0.026701799,0.039459802
700,0.15204221433391088,0.17347057618040515,0.10077350527352849,0.1368393085280873,0.12640785980371966,0.13437138796839046,0.02905526,0.05823944,0.1610805435256251,0.2102432362685187,0.09938364819293902,0.13608156270017954,0.13023209585928203,0.1473374993549607,0.023145584,0.034988485
750,0.17933936681764018,0.25559097745722587,0.11680634710495406,0.1246619244461721,0.1480728569612971,0.17485650363702224,0.031611387,0.041927543,0.15500732209410073,0.18873955704571999,0.11016883413070215,0.12258023603560184,0.13258807811240145,0.13221938097308247,0.050443478,0.15919931
800,0.1844361163074565,0.20713542329416648,0.12302382158032937,0.108611782610813,0.15372996894389296,0.1433117722934751,0.0366462,0.054223116,0.15435871114266536,0.18086207997039522,0.11171825368454073,0.1304744978047001,0.13303848241360303,0.12890393472433365,0.042671073,0.0828854
850,0.19467643484466757,0.2726332814502676,0.13809108482950133,0.160561776174205,0.16638375983708442,0.19078196328780606,0.041214257,0.075909205,0.1924874388892827,0.2851926609255469,0.1365879779468863,0.14122417540619925,0.1645377084180845,0.19633887278106021,0.037451416,0.044728547
900,0.1891048055311817,0.2389831387944819,0.15194185256908171,0.1552730915820729,0.1705233290501317,0.17753735345817798,0.053404298,0.09079654,0.20615054832897808,0.265504775178507,0.15924723699870097,0.169796444009877,0.18269889266383957,0.1934944385245432,0.048509482,0.0703496
950,0.2126126398856914,0.2751026525665946,0.1535887382226079,0.16386046915809385,0.1831006890541497,0.19300673059687504,0.047301274,0.080544755,0.2419130174393041,0.33749138496147424,0.16526551509613469,0.16282755975288837,0.2035892662677194,0.2240005150918946,0.05969201,0.10637494
1000,0.23313602760982924,0.2462873658430984,0.2076896435033751,0.2525603612023959,0.22041283555660215,0.21837617006713958,0.06144445,0.11008304,0.23481290538324484,0.33210175244187734,0.18990860847477012,0.2127466366575114,0.21236075692900747,0.23502679334436236,0.06430071,0.13140315
