combo,system,policy,length,num_samples,seed,sample_idx,ung_nmse_q,gui_nmse_q,d_nmse_q,ung_nmse_p,gui_nmse_p,d_nmse_p,ung_hamres,gui_hamres,d_hamres
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,57,0.0022964723786613114,0.01362995272321978,0.011333480344558469,2.83972012631798,1.8179982709395412,-1.0217218553784386,0.6553711295127869,0.2136501669883728,-0.44172096252441406
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,58,0.3177447648004554,0.005574036552561836,-0.31217072824789355,1065.0592565561208,1.4300261237701406,-1063.6292304323506,18.053123474121094,0.04622739553451538,-18.00689607858658
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,59,0.09663062519741866,0.0013700647007555613,-0.09526056049666311,8.06909506752605,0.5460165695747488,-7.523078497951301,1.0767769813537598,0.05803084373474121,-1.0187461376190186
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,60,6.482102420348338,0.4991615026542966,-5.982940917694041,31.38766574444721,0.34004799458894247,-31.04761774985827,14.499738693237305,0.07789021730422974,-14.421848475933075
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,61,0.885290155558869,0.006234140499213255,-0.8790560150596558,912.5895719629003,15.876154554008693,-896.7134174088916,12.8169584274292,0.026676952838897705,-12.790281474590302
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,62,67.49548602276441,40.045129011482615,-27.450357011281795,1985.816747260612,45.87456160057563,-1939.9421856600363,3.7855381965637207,0.055041372776031494,-3.730496823787689
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,63,0.4106532478695315,0.007281304025672209,-0.40337194384385927,82.50158624179939,4.856209286422434,-77.64537695537695,10.969261169433594,0.1337326169013977,-10.835528552532196
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,64,2.927436671613304,0.3025788318440277,-2.624857839769276,3.687404001948071,0.4586176448922877,-3.228786357055783,2.99220871925354,0.058328449726104736,-2.9338802695274353
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,65,0.6252621940210461,0.008583357420021413,-0.6166788366010247,302.64400104798847,55.275157929500985,-247.3688431184875,13.773624420166016,0.4029843807220459,-13.37064003944397
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,66,0.21837416772009036,0.03081036494378942,-0.18756380277630094,7.523963487797906,0.1937859948543314,-7.330177492943575,11.429640769958496,0.08225852251052856,-11.347382247447968
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,67,8.114574706507996,1.2518210792046096,-6.862753627303387,6.673524603328033,0.10538127799545122,-6.568143325332582,1.8736988306045532,0.10199940204620361,-1.7716994285583496
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,68,0.7111109852963946,0.009273133403096833,-0.7018378518932977,46.39909670134904,0.02772986367375789,-46.37136683767528,5.876645088195801,0.025369346141815186,-5.851275742053986
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,69,0.6023650580577401,0.01328747240628204,-0.5890775856514581,1343.641529736302,38.303298599996914,-1305.338231136305,11.148998260498047,0.0811871886253357,-11.067811071872711
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,70,0.5685121434145313,0.006191390402816304,-0.5623207530117149,117.83330204426211,0.3980914078316996,-117.43521063643041,21.061052322387695,0.30992794036865234,-20.751124382019043
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,71,0.05662274530473813,0.16518511392814744,0.10856236862340932,6.965682230968108,6.222227793151828,-0.74345443781628,0.6504006385803223,0.234200119972229,-0.41620051860809326
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,72,313.1559805059024,9.723337676254337,-303.43264282964805,33.66795277881712,2.0714619332251414,-31.596490845591976,11.050469398498535,0.359746515750885,-10.69072288274765
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,73,1.7821538295326185,0.018804699613427112,-1.7633491299191915,1669.697589317441,30.031922751722895,-1639.665666565718,5.220035076141357,0.0811009407043457,-5.138934135437012
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,74,0.08658638185165157,0.022017644344071368,-0.0645687375075802,31837.618742423376,320.18552723362143,-31517.433215189754,1.4696913957595825,0.04858332872390747,-1.421108067035675
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,75,0.19466191458130952,0.006078301805408628,-0.18858361277590088,7.778754520677145,1.8791718403521371,-5.8995826803250075,1.1483079195022583,0.13529300689697266,-1.0130149126052856
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,76,2.5926867053220968,0.11988858245750501,-2.472798122864592,13498.355707772886,751.9773636525787,-12746.378344120307,6.45313835144043,0.06365311145782471,-6.389485239982605
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,77,0.7546914110578058,0.005059906254491391,-0.7496315048033144,2042.373173976612,13.188693969993631,-2029.1844800066183,14.830339431762695,0.09668636322021484,-14.73365306854248
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,78,0.37356138262707317,0.011164135574273554,-0.36239724705279963,526.5015022752485,0.8903094850286024,-525.6111927902199,16.507274627685547,0.1418067216873169,-16.36546790599823
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,79,0.09958236900532658,0.007675923159649901,-0.09190644584567667,265.38749396602185,27.430207605450303,-237.95728636057154,5.3467020988464355,0.05144256353378296,-5.295259535312653
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,80,0.025535343867175226,0.001485754975619557,-0.02404958889155567,49.10223037964734,2.259923058599017,-46.842307321048324,2.072124481201172,0.0744442343711853,-1.9976802468299866
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,81,0.21269115404527966,0.00789948533933229,-0.20479166870594737,109.29565386812364,2.009913813779387,-107.28574005434425,13.495036125183105,0.5188465714454651,-12.97618955373764
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,82,0.16475394298581275,0.002541072468621252,-0.1622128705171915,88.36727539851523,0.9135857234570337,-87.4536896750582,12.317326545715332,0.3120405077934265,-12.005286037921906
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,83,0.15398543909106194,0.0022174842662147374,-0.1517679548248472,56782.59413766795,788.2701531089891,-55994.323984558956,5.434166431427002,0.022044062614440918,-5.412122368812561
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,84,0.24932491286299047,0.0030447219146736053,-0.24628019094831685,181.0097554627701,5.657462763684581,-175.35229269908552,9.72800064086914,0.2709110975265503,-9.45708954334259
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,85,2.0388640989883093,0.12362946578172397,-1.9152346332065853,528153.8511090277,1032.8324750255833,-527121.0186340022,21.528770446777344,0.15602177381515503,-21.37274867296219
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,86,0.9211342617781205,0.016930397214055717,-0.9042038645640648,2268.6734876839737,63.678260368752696,-2204.995227315221,7.064408779144287,0.02950143814086914,-7.034907341003418
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,87,0.09587413653352653,0.023786755342673868,-0.07208738119085266,1.7309212684006607,0.2739554891008653,-1.4569657792997954,0.7001513838768005,0.0934218168258667,-0.6067295670509338
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,88,0.49758705048293017,0.001461159978267641,-0.49612589050466255,72.16098408785297,0.7610051231092622,-71.39997896474371,10.075559616088867,0.03627943992614746,-10.03928017616272
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,89,0.10335684821567794,0.003331302285923765,-0.10002554592975417,2480.99363530384,114.79875447154403,-2366.1948808322963,2.122457504272461,0.05161464214324951,-2.0708428621292114
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,90,5.437802125678084,0.16168781243592645,-5.276114313242158,105.42103599493791,0.9810073877819391,-104.44002860715597,11.373197555541992,0.07009410858154297,-11.30310344696045
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,91,0.08392475953822788,0.004294269978149918,-0.07963048956007797,27.754752681164504,1.1686747303170595,-26.586077950847447,4.521485805511475,0.16886025667190552,-4.352625548839569
