combo,system,policy,length,num_samples,seed,ung_nmse_q_mean,ung_nmse_q_std,ung_nmse_q_p25,ung_nmse_q_median,ung_nmse_q_p75,ung_nmse_q_p99,gui_nmse_q_mean,gui_nmse_q_std,gui_nmse_q_p25,gui_nmse_q_median,gui_nmse_q_p75,gui_nmse_q_p99,d_nmse_q_mean,d_nmse_q_std,d_nmse_q_p25,d_nmse_q_median,d_nmse_q_p75,d_nmse_q_p99,ung_nmse_p_mean,ung_nmse_p_std,ung_nmse_p_p25,ung_nmse_p_median,ung_nmse_p_p75,ung_nmse_p_p99,gui_nmse_p_mean,gui_nmse_p_std,gui_nmse_p_p25,gui_nmse_p_median,gui_nmse_p_p75,gui_nmse_p_p99,d_nmse_p_mean,d_nmse_p_std,d_nmse_p_p25,d_nmse_p_median,d_nmse_p_p75,d_nmse_p_p99,ung_hamres_mean,ung_hamres_std,ung_hamres_p25,ung_hamres_median,ung_hamres_p75,ung_hamres_p99,gui_hamres_mean,gui_hamres_std,gui_hamres_p25,gui_hamres_median,gui_hamres_p75,gui_hamres_p99,d_hamres_mean,d_hamres_std,d_hamres_p25,d_hamres_median,d_hamres_p75,d_hamres_p99,all3_win_count,win_nmse_q_count,win_nmse_p_count,win_hamres_count
2dof_spline_L1050_N100_seed10,2dof,spline,1050,100,10,0.3042458222130281,1.9281821089728428,0.004435023826594553,0.013214788032607847,0.03728987265095963,3.7258949730885886,0.16366907330554248,0.7675447606990234,0.001962487005860665,0.008270123682516482,0.029580586266483078,3.371234206634453,-0.14057674890748564,1.2270606308350278,-0.00967854108733068,-0.002833053539988122,-8.071946337505383e-05,0.15534153084466934,2.2442974376757294,3.4564520984198723,0.6555447428055128,1.2796562251921257,2.3205590410520585,19.953722567816545,2.060180204564045,3.499329941384184,0.5839238686964388,1.0838696486782737,2.0203224953370014,22.7403965270287,-0.1841172331116841,0.9781312639461719,-0.4197003255941526,-0.14088118026306168,0.05698691150019847,2.8506830091819158,6.171412253379822,3.538787440350437,3.5117300152778625,5.847979545593262,8.958200931549072,14.491572618484502,1.1074624699354172,0.542130273595165,0.6884871423244476,0.9761118590831757,1.469350904226303,2.404862332344056,-5.0639497834444045,3.0398352252919705,-7.3098838329315186,-4.8394975066185,-2.715980812907219,-0.34266352295875485,52,76,66,100
2dof_spline_L1100_N100_seed10,2dof,spline,1100,100,10,0.2632516653631448,1.46692828872569,0.004048299803912833,0.01650275138115466,0.06273357421041577,2.9959279786471136,0.0649557180050527,0.16548076443809864,0.0026922428419605595,0.006080736307323191,0.034456371363512775,0.7799319653836889,-0.19829594735809217,1.4133342262018092,-0.019661318758474995,-0.004104772113684841,-0.0005581672046189516,0.02435800048145229,2.14422011450035,2.229720469193726,0.7805683958302976,1.4502417077518757,2.5120004637120235,10.636739651728067,1.7779392742389037,2.160509253013675,0.5600890636913867,1.030158008432692,2.103519825872212,10.75141384347414,-0.366280840261446,0.838920024516682,-0.6326185229084051,-0.22275323301774808,5.312901242407464e-05,0.6378473723764415,7.657000787854194,5.072375531309383,3.60395085811615,7.282097339630127,10.46854019165039,22.761746616363535,1.6983743315935136,1.1083480949757534,0.8525272011756897,1.3466285467147827,2.1890116333961487,5.056526718139652,-5.958626456260681,4.0363959675183105,-8.39648187160492,-5.623581051826477,-2.840521514415741,-0.1248132443428034,66,86,75,100
2dof_spline_L1150_N100_seed10,2dof,spline,1150,100,10,0.5003107085117314,2.372131119655876,0.00651845264046493,0.021243494602540214,0.058678748313732786,13.146365358224983,0.1946702536744457,0.6887734213262504,0.0044633189220169445,0.01330235919833592,0.030588279477943608,2.8818460697864627,-0.30564045483728575,1.968360732069311,-0.020083948753556236,-0.0037347415773523974,-0.0001978849181467368,0.8185342718449409,6.407086097465889,40.785636995233936,0.9031006760287155,1.7142867690840464,2.8637336599445193,22.487065997681757,2.469996302958017,6.606831049506854,0.7600635752246677,1.4010561651639888,2.0822954943124543,14.612132960746061,-3.937089794507873,34.395754548789874,-0.5811459652915192,-0.23910197927326338,-0.022570322986181834,0.4447274425908051,8.906944500803947,4.949983597943912,4.977661848068237,8.687389373779297,12.464040279388428,21.117760066986087,2.4983206009864807,1.411393499912855,1.3117376565933228,2.2911360263824463,3.4734524488449097,6.29636839389801,-6.408623899817467,3.7125571759989087,-9.04097193479538,-6.5225924253463745,-3.6546293050050735,0.20306734323501843,63,76,80,96
2dof_spline_L1200_N100_seed10,2dof,spline,1200,100,10,0.26850986203593136,0.7319254979203876,0.01123616445715708,0.026882923254459776,0.14180378774202856,3.0053572062200775,0.19507456148429506,0.5792309986856546,0.008198263070667747,0.01913461213179677,0.07829536592213866,2.3489885700685447,-0.07343530055163631,0.22430755660198182,-0.030523617250873582,-0.005006005703990144,9.335867819761567e-05,0.21191229591206504,4.2110697719475185,16.48546537893002,0.9508555761864762,1.5967994548352262,3.185959198413084,18.53236080053353,2.2567668872296256,5.267154030237631,0.7899861134111951,1.2906346518877967,2.4380913169475917,11.407575927823146,-1.9543028847178925,11.34261854934789,-0.7181891329033976,-0.2918277549799422,-0.08186635517555661,0.38818533453500054,12.893210511207581,5.185726762545374,9.15067458152771,12.414018630981445,16.89402675628662,26.863815269470216,3.879887480735779,1.94803235306797,2.52197927236557,3.6432602405548096,5.287180304527283,7.64435657978058,-9.013323030471803,3.587269198800925,-10.723384499549866,-8.902013897895813,-7.045480847358704,-0.7666721677780113,64,74,84,100
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,174.92015273698638,859.8949654054044,4.3036986626733,8.129928224495988,22.388670463207202,2512.1491235172434,96.20897076190948,464.3670200567409,1.5619120711821437,2.9713966313141262,8.975713698433609,2798.0463675222622,-78.71118197507687,902.0571627174763,-14.043697333943477,-2.771642987661062,-0.8887893655180616,2774.786761962399,45.73580865366635,306.56566513596624,0.3511090172408968,0.7326631582535879,2.2260201305642617,770.3919855678056,2.9064385024688635,15.403384940052678,0.0438082758214126,0.13870861642555715,0.49381425153277,23.220755612566094,-42.82937015119748,302.9280404172643,-1.6431552362092445,-0.5663909260551975,-0.2676850561306726,-0.0001857652099982721,0.4190273692458868,0.5188886107346554,0.19721725955605507,0.3323408514261246,0.46489693969488144,3.6785959863662723,0.1264421015442349,0.4345011656502351,0.014502197504043579,0.024429182521998882,0.06513348035514355,2.777142848968508,-0.2925852677016519,0.18143293158077722,-0.3830803227610886,-0.28491633106023073,-0.15636615152470767,-0.018437919020652747,80,81,99,100
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,22.787489589165652,77.01808125278775,1.6680767096416007,4.3195230980249795,13.35592245206718,219.29796575448862,16.67544874489167,69.05602089627467,0.3228683499443207,1.8235414779299006,7.810554760094587,177.21276346541686,-6.11204084427397,100.62604714884222,-5.824439773107594,-1.5564286177201827,0.48853218820993893,166.81597684174662,1.5409934773829121,5.217189086691922,0.02748206276080862,0.059599694671988446,0.5091041521564761,22.36263253565575,0.1142495230179776,0.4228108994284019,0.0022796266644957066,0.005984893077104329,0.024327024187010247,2.283901637110089,-1.4267439543649345,4.910055170031732,-0.49695313095441146,-0.056428159449613616,-0.023393132193171965,0.0016504685964210852,0.04683183474349789,0.05675257606209647,0.010526001453399658,0.033953072503209114,0.057218254543840885,0.28853983253240634,0.00640563577238936,0.01834705303921039,0.0009148320241365582,0.002213339088484645,0.0062039694748818874,0.039428745545447584,-0.04042619897110853,0.04777384429549579,-0.053477178822504357,-0.027089853771030903,-0.006977916011237539,-0.0011854031780967468,70,73,97,100
3dof_sinusoidal_L150_N100_seed10,3dof,sinusoidal,150,100,10,32.49055614408906,135.65491599195676,1.5390181647710492,3.7254524821517503,9.756943561272937,774.786604592372,4.801867456004304,8.285150497463787,0.30463479867587795,1.0893835521277717,5.861053027294198,42.97751982735818,-27.688688688084753,135.097771818531,-5.157629457067326,-1.2923180598660355,0.133032951510646,33.019140458940505,0.9665524096241144,3.1647069106073302,0.011388095503738677,0.05094440319682989,0.17276774032013648,16.860628554842975,0.0519329368429218,0.17614178803611105,0.001460873021231663,0.004209054699966082,0.02044490387711646,0.7775544154488125,-0.9146194727811928,3.0884995374881163,-0.15218268925205924,-0.042501438839530406,-0.009332577408597746,0.0035525680588947214,0.06034656458999962,0.07513798910037667,0.014203737722709775,0.031854113563895226,0.07561611570417881,0.3299531960487374,0.006965838552714558,0.024443056874904456,0.0008618931169621646,0.0017389854183420539,0.004660934442654252,0.08853693947196076,-0.05338072603728506,0.07057631908932727,-0.06688048684736714,-0.028763514768797904,-0.011431088489189278,-0.001277655898156807,69,72,96,100
3dof_sinusoidal_L200_N100_seed10,3dof,sinusoidal,200,100,10,10.559858225248433,15.34611353916091,0.8909269655921789,3.3966748795647135,13.112565545316775,69.38938860710346,6.223156250991183,27.017619055142436,0.1786552844047652,0.777042237316325,3.6881224018139687,34.5112055251821,-4.336701974257252,29.480678846781665,-7.4493750927679825,-1.4080508303510921,-0.09202236342030631,24.375792992879123,0.4854835919670542,1.5604046846734594,0.006143791888199911,0.023186812235211556,0.08653206954652275,7.190656308882932,0.12539284827800143,0.5660306512366132,0.0007429392199060519,0.0025220506304877207,0.012375365642670883,3.8891350461823064,-0.36009074368905275,1.1306410296996683,-0.06228579832472006,-0.019217765137866195,-0.0022307788105124285,0.05372661452687238,0.047447369828587396,0.08793199418720275,0.010267874458804727,0.02090289257466793,0.05081475991755724,0.2477096393704443,0.009083099304698408,0.051510106499447414,0.0007628202583873644,0.0015248656854964793,0.003597865579649806,0.051066731922330875,-0.038364270523888994,0.05025644660872834,-0.047343612008262426,-0.01622207929904107,-0.00730224495055154,-0.0009030184755101787,72,77,94,100
3dof_sinusoidal_L250_N100_seed10,3dof,sinusoidal,250,100,10,12.711214633640587,61.02920842137547,0.4071481148208944,2.3152223363297164,7.59880379084231,94.04692021009465,6.3708678862844375,26.949683058304842,0.18679683854885437,0.9937773684118723,4.255614250189157,52.8424168068113,-6.340346747356149,65.74993951689007,-3.6336934011109125,-0.30334150821585315,0.3277442356353252,49.63613175956524,0.497250023882227,2.072896027301712,0.0045774624597072,0.015322202297657685,0.0825420240883152,12.464280943669012,0.1364842704710512,0.5380436181507536,0.0011365384418555683,0.00372918593836758,0.025144285560839093,3.2751153659308487,-0.3607657534111759,1.7020509381725533,-0.06774838631925725,-0.008316418352219728,-0.0017488521550241781,0.08794716626563179,0.08843436706578359,0.11123568369483476,0.016688983887434006,0.0650719441473484,0.11542800813913345,0.5236609667539608,0.016954373300395672,0.06646278920908244,0.0013583700638264418,0.003008345956914127,0.007650524377822876,0.432326526641846,-0.07147999376538791,0.07985790720410209,-0.10057043333654292,-0.044935525045730174,-0.01401081689982675,-0.0014185540645848952,61,64,93,100
3dof_sinusoidal_L300_N100_seed10,3dof,sinusoidal,300,100,10,10.001685810445109,27.166730287876213,0.3857452887333377,2.7261650899227043,6.880928701667979,97.00823006004742,3.161738574103075,7.85065904790587,0.05970822457805735,0.8175139786853294,2.721953731819627,42.5641787277604,-6.839947236342033,27.882917288655218,-3.8027859740902197,-0.5443489545408497,-0.008228094432687802,31.946374186943224,0.5121767640613255,3.037367343809484,0.0060076174925955,0.031162377288409912,0.13835287302615673,4.804222170986579,0.4147641608868684,3.274101107386869,0.000958101603573413,0.004346189356914269,0.026016704606821067,2.5386500938746286,-0.09741260317445716,4.13919652270348,-0.10198791104337693,-0.01044933231007589,-0.002904234997823324,2.4404657810956314,0.049737060489133,0.06957104489090205,0.010108500951901078,0.024891257286071777,0.05662690009921789,0.34025142192840624,0.006739869659941178,0.020263343088331977,0.0006214181630639359,0.0017136932001449168,0.0040769478073343635,0.0778197591006761,-0.042997190829191824,0.06069073003213641,-0.04740412108367309,-0.019548813419532962,-0.0077786234905943274,-0.001041879291587974,73,77,92,100
3dof_sinusoidal_L350_N100_seed10,3dof,sinusoidal,350,100,10,14.604200100615017,97.10744877637356,0.27719229753025265,1.7085281222302178,4.204202415842983,72.00138369662328,4.801202466594864,18.150885745689074,0.11306667447113652,0.4711988289870753,2.9690897396210487,41.1682268918157,-9.802997634020151,97.10123165269897,-1.4591309530284713,-0.15609092591220391,0.3692953327190778,27.597465780149687,0.33491811208354166,1.5334735743067707,0.0071473275128262174,0.03788850631761957,0.13511693291192917,4.683509981281923,0.09916060046346825,0.4663180329254967,0.0021070499883797953,0.0059855112694820025,0.02348705626004363,2.029872172490222,-0.23575751162007338,1.5660072277800585,-0.09537041007935387,-0.025803386271631562,-0.0018060911880741597,0.544276041137804,0.0492303315224126,0.05825209136845818,0.013727099169045687,0.02734263800084591,0.06603026762604713,0.2775253957509999,0.011629927047033561,0.030057393877336743,0.0008621812012279406,0.0025877952575683594,0.006741732708178461,0.14770020097494163,-0.03760040447537904,0.04921036705190125,-0.051237964999018004,-0.017852604651125148,-0.007374574546702206,0.0013537473604083175,52,59,82,98
3dof_sinusoidal_L400_N100_seed10,3dof,sinusoidal,400,100,10,8.130821832480995,18.96204594563895,0.360479875520066,1.8010418878498182,6.790769384793166,81.47763298158432,3.1041462781124194,15.186848741351177,0.11723963880829763,0.43780967158143125,1.3308935506735127,19.23135071624497,-5.026675554368577,23.903442294211807,-5.206538753655313,-0.7515601057288832,-0.05096540791968668,12.998689064798228,0.5871374769637864,2.4544705516796275,0.010258951192056047,0.034479633224684544,0.17047127572044934,6.183868207868582,0.2257248075452258,1.2690870830673908,0.0020902587602269988,0.009077565162316488,0.03269085830257995,3.457945279903241,-0.36141266941856043,2.45413879540038,-0.07574142638509943,-0.01679738487888209,-0.0027793736228305535,0.9539773106595436,0.05421246924903244,0.06969557531778234,0.010125537868589163,0.029936651699244976,0.0716024786233902,0.3246369501948361,0.007335217648505932,0.02001522187562946,0.0010146002459805459,0.002240638015791774,0.005921672214753926,0.0652973549813038,-0.046877251600526505,0.06160532065939809,-0.05840227376029361,-0.0231164307333529,-0.007690827653277665,-0.0013528913701884443,75,82,85,100
3dof_sinusoidal_L450_N100_seed10,3dof,sinusoidal,450,100,10,6.1599071187963155,13.61716294030609,0.3416235041479643,1.4425370583613395,5.000015637929685,68.07821648159234,10.28979424879422,42.614863930162834,0.131056179590143,0.5579322042801896,1.694651790441003,251.08755458235606,4.129887129997902,43.55321450257768,-1.8079885334559984,-0.34346572263823877,0.04373754930290008,250.89838739574188,0.9308556858919195,3.801851879434809,0.010016799742302147,0.03694448043025771,0.19501193596421817,16.959113828639225,0.06519367444487034,0.1549839459179532,0.003413117021789512,0.012596401199237914,0.042779167564705664,0.6572675639671924,-0.8656620114470492,3.733667634205783,-0.11276300527306916,-0.020455835064081204,-0.0021595043866220105,0.03413607660544731,0.0748415776155889,0.08112773924820303,0.01277455734089017,0.04501666873693466,0.1123407781124115,0.3520868727564819,0.006556085947377142,0.011032910049445229,0.0011654496775008738,0.003214180702343583,0.006578217027708888,0.048269522637129005,-0.06828549166821177,0.07599071074762462,-0.10965770855545998,-0.039504292100900784,-0.00594872294459492,-0.0011856102943420392,68,72,80,100
3dof_sinusoidal_L500_N100_seed10,3dof,sinusoidal,500,100,10,9.219325864780153,52.842853594039376,0.13514182168539676,0.8420093083661486,4.010138113313164,56.817404097536496,4.3479243442681,15.230435253463074,0.0528178242915879,0.22648449763524803,1.2288204993776313,93.3060631631108,-4.8714015205120536,53.94260795259056,-0.8731894327297718,-0.15680166432908277,-0.010092422994779787,50.2801998069803,0.678302142275458,3.19541534545789,0.009243447907783022,0.039419652013418606,0.14707366220082735,16.184583849281022,0.33999261833793315,1.640797510157961,0.003222306275937511,0.009972456201106913,0.036175657956680166,5.226369601670251,-0.3383095239375249,2.606600119182131,-0.09065987702143104,-0.019580289229651,-0.0025417396631283984,2.4169804034959568,0.062046213769353924,0.12846111957496426,0.009617845760658383,0.02533423900604248,0.06077468395233154,0.5201337778568299,0.009118633234902519,0.028603055026232036,0.0011096101079601794,0.0023094217758625746,0.00525949418079108,0.15740433841943777,-0.05292758053445141,0.10419023542205444,-0.0562236137338914,-0.022210996074136347,-0.006000737324939109,-0.00011374317109584467,72,76,88,99
3dof_sinusoidal_L550_N100_seed10,3dof,sinusoidal,550,100,10,4.094447321835128,11.375421611922519,0.26106631038200945,0.6937247847591277,2.7529296490069033,40.89238587714525,2.2545831078050558,7.952152177939412,0.06993178581108764,0.3043031870128857,1.0416900785034926,19.571796883964783,-1.839864214030071,12.939665728694374,-1.17885977661438,-0.22831506452750938,0.03134572461942023,14.657523919366678,0.41113637433645117,0.9440986797063166,0.016505428482918395,0.07578245318502684,0.18107080291263628,4.055612604378988,0.173713268998445,0.6699087355579522,0.004658387674510983,0.019853382250719833,0.05771747009633571,2.430901434846312,-0.23742310533800623,0.8992390325075377,-0.10021367523235693,-0.029459182072817072,-0.0016602064491594874,0.5033364885055092,0.058292389039415866,0.06906499863663873,0.011677633039653301,0.03111722134053707,0.07812684029340744,0.32212759226560606,0.007860263060720171,0.016510611006952412,0.001315534143941477,0.002823134418576956,0.007002880563959479,0.09221510462462913,-0.050432125978695695,0.0658940072876882,-0.07352524239104241,-0.022566280560567975,-0.008036653031012975,-0.0011406273883767422,68,70,81,100
3dof_sinusoidal_L600_N100_seed10,3dof,sinusoidal,600,100,10,3.779296048751068,11.517196568491755,0.27376401685418567,0.838379142092818,2.774688720924452,40.26700692226905,2.3733596866688313,7.836518216890387,0.08758764610218217,0.3483867581429726,1.6662556593560618,33.67671533564754,-1.4059363620822365,5.2056034045131705,-1.0046666470810208,-0.269411639310159,-0.001313986641356955,6.69473193544767,0.7713596782961253,2.3933379998846425,0.0077329903348306635,0.08033152562351084,0.38959950901893425,10.715173164129045,0.18685511854018078,0.5323649186246429,0.003648974134836302,0.019107723845239507,0.07570464613286543,1.4500341951303177,-0.5845045597559443,2.274434489874141,-0.17559666104219612,-0.03399684490786868,-0.003487126297466456,0.5135936589450493,0.060922592568676916,0.07122044018899935,0.013270288705825806,0.032939277589321136,0.09262397885322571,0.3252506363391882,0.011021582232788206,0.01829150758715559,0.0016591747698839754,0.0041673979721963406,0.011231681099161506,0.0846886803209783,-0.049901010335888715,0.06505055665591275,-0.08235813365899958,-0.025774279900360852,-0.01167494067340158,-0.001067458301549777,73,75,83,100
3dof_sinusoidal_L650_N100_seed10,3dof,sinusoidal,650,100,10,6.330662249698137,23.922219218014007,0.19235163702395958,0.8764169452879756,1.945963827795732,66.37660125076624,2.8069345134342685,12.480655993255118,0.057105337114843766,0.26315773328907843,0.9188162657615075,40.297109150067186,-3.5237277362638686,26.860130884063818,-0.8806970768660157,-0.18868173012102887,0.005690240960566321,30.334076923879913,0.4494648109462991,1.7133245746747878,0.01070503036770749,0.041922309836770366,0.1981445653103448,5.5164209886946844,0.3365524911322315,2.3501465612453325,0.003652514028063907,0.011859537804906815,0.05235819834493532,3.730941239390527,-0.11291231981406769,1.0419725725749645,-0.09592134464093913,-0.02695440148852799,-0.0022881476787840384,0.25345648710227786,0.05810120468493551,0.07467348137438676,0.0121936802752316,0.03231426142156124,0.06700804084539413,0.2997615605592739,0.007527519738650881,0.01356552044810153,0.0017899970116559416,0.003337085247039795,0.008627762319520116,0.058422577120363986,-0.05057368494628463,0.07349488510742169,-0.05740598886040971,-0.025513828499242663,-0.007196386839495972,0.0021074402704835027,69,73,79,98
3dof_sinusoidal_L700_N100_seed10,3dof,sinusoidal,700,100,10,2.922449934906615,5.373306509235121,0.3098739218906749,1.0678761335122113,3.2056826754352628,22.40069381808975,2.0005396389331334,3.726236028479537,0.11254232967351438,0.6006663477315785,1.8117572164686062,16.73095555461479,-0.9219102959734806,5.573403691901233,-1.0732859269087907,-0.12069680521759253,0.049144516130063556,11.285393019731366,0.6158416613350423,1.37123098741993,0.01753484471411638,0.10586131276684906,0.5388344268560266,7.756863809256568,0.3245740593337866,1.1508169020718522,0.005898034765192643,0.029706709034785603,0.12794083096279363,4.01448863757021,-0.29126760200125573,1.495034969158137,-0.1884375139750363,-0.026550958190608397,-0.0012138788260038788,2.70079209796896,0.05354867789777927,0.07080982039236497,0.008991321315988898,0.020198644138872623,0.06914559379220009,0.2786976858973505,0.008470783878292422,0.011768188683023014,0.0020095606450922787,0.003873388050124049,0.009315738920122385,0.0540883378684521,-0.04507789401948685,0.06598745485225833,-0.05624184443149716,-0.012685816240264103,-0.005174647201783955,-0.0005743985855951889,60,64,80,100
3dof_sinusoidal_L750_N100_seed10,3dof,sinusoidal,750,100,10,2.7752310261066633,8.40290641324887,0.17070981569547417,0.6050421003976988,2.228717318614685,30.988706357066743,1.753416981686553,5.836696861210886,0.07087717012143693,0.3360639055110454,1.2053766024107206,13.90812823049574,-1.021814044420111,8.394781884041308,-0.689121880250805,-0.15319649466311852,0.021806325486926233,3.216358716895284,1.548273609710749,9.297160094543585,0.016729257295082525,0.06522265398595328,0.3728356749465041,15.79760360377662,1.3620143903224529,11.04530117124405,0.008071966618270419,0.03615735789196696,0.13194537717908966,6.6405723534409065,-0.18625921938829618,2.6383092069696277,-0.08652009613650509,-0.01581203093073477,0.000551337729087522,0.5446723159169307,0.07032294789794832,0.072809523985015,0.016447386238723993,0.04552549310028553,0.09746836125850677,0.2705179694294934,0.012383458953700029,0.02247942591556409,0.002705176768358797,0.004808088298887014,0.013674349524080753,0.08984728664159827,-0.057939488944248295,0.06551062021549296,-0.08067737799137831,-0.033648791373707354,-0.011419069021940231,-0.0014875759230926625,64,67,71,100
3dof_sinusoidal_L800_N100_seed10,3dof,sinusoidal,800,100,10,3.841856966127386,9.548900370429582,0.16152290772573505,0.7372389497590848,3.0139142760628967,48.40766243938047,2.291762133280413,6.285754258842578,0.0787031396945495,0.3568739653450781,1.4774944813922284,30.19286138898804,-1.550094832846974,6.75812787223274,-0.6342931040166537,-0.12070696968464123,0.03675458981512194,7.190417208848497,30.248398822066232,291.98553602711326,0.02896246878799617,0.10090227710226536,0.5451428275604192,49.57465746752527,0.40066751183410665,1.2384413144571815,0.013273488806061277,0.04905084589686847,0.1844494908063732,5.932622146233899,-29.847731310232117,291.989629080275,-0.11679849419287008,-0.02984418455951281,-6.653462710865866e-05,2.1643343400882586,0.07293013855582103,0.08340872815245791,0.017611583694815636,0.04790763184428215,0.09701556153595448,0.3278953218460094,0.014550303748401348,0.03008733321124349,0.0028209290467202663,0.0062132279854267836,0.011988044017925858,0.14433196380734487,-0.058379834807419685,0.06778661594347252,-0.08235306804999709,-0.03663407079875469,-0.010130802635103464,0.0006526386737823581,63,67,75,98
3dof_sinusoidal_L850_N100_seed10,3dof,sinusoidal,850,100,10,4.419381699096322,12.530547457188936,0.09731304056484495,0.7668144386818916,3.0845966617347553,73.72049349764458,2.166234644687876,5.043385230485586,0.07178163212344803,0.38452030136274007,1.6690899712786889,17.20409197374705,-2.253147054408446,11.75151573442795,-0.7768308906998683,-0.07319434714527975,0.0072316035400700595,8.691137287986296,0.9891558891292181,2.9921524995659055,0.018088209342103256,0.06381128910538156,0.38738535264656604,15.01439141035181,0.49962814104915315,1.4776669145443855,0.01244891765158606,0.045660161044323536,0.2384132569161147,7.81613044793673,-0.48952774808006505,2.356010719305107,-0.06895723101888229,-0.013723399639708233,0.005248740926039273,1.503864916757213,0.09165597362676635,0.10053609515356456,0.021009325981140137,0.05731137655675411,0.11540938727557659,0.4335508066415794,0.02002710993227083,0.04616423905711621,0.0037634174223057926,0.009118457790464163,0.020097137428820133,0.08362233504653163,-0.07162886369449552,0.08238238305915598,-0.10170683625619859,-0.0385470210458152,-0.010900050678174011,-0.0005784066393971386,58,70,69,99
3dof_sinusoidal_L900_N100_seed10,3dof,sinusoidal,900,100,10,2.619950574536493,5.407693487217071,0.16668224184186903,0.6262677458854982,2.2042815251007566,24.62736402169527,1.8909836660784827,4.33117198883263,0.08162797577460787,0.398931973351256,1.63367098610095,21.38498480024257,-0.72896690845801,4.162100031540515,-0.42902101861336484,-0.05807643584696066,0.024592728068463562,6.289152438172364,0.5334926882274065,1.6784372442546698,0.019414908010208766,0.06588773858246838,0.21425966484914477,9.023221268956888,0.23489041303827599,0.5203751217535701,0.010334678243651273,0.04619052210410052,0.155579515062557,2.055028324317259,-0.2986022751891305,1.4878896971125268,-0.06001976169255828,-0.015573444683199166,-0.0002500254876104286,0.28012450602133654,0.0828596294298768,0.09324191151873902,0.019192407839000225,0.049736760556697845,0.11150559224188328,0.44799683392047923,0.018623073548078538,0.028296150383143932,0.004544566152617335,0.00923891831189394,0.019067248329520226,0.1673767243325712,-0.06423655588179827,0.07915889699006602,-0.09330219286493957,-0.02576130605302751,-0.010030150326201692,-0.0011369360517710443,63,68,76,100
3dof_sinusoidal_L950_N100_seed10,3dof,sinusoidal,950,100,10,3.9408818859089703,16.96837647569767,0.16438824103000693,0.4683694051134837,3.0182613187345746,20.453743958665935,1.8767732502927479,4.333300570192933,0.11318382315909996,0.383293508854169,1.6066657468977548,16.69594480979988,-2.0641086356162233,16.538815438953147,-0.4212113750948555,-0.08096186424007021,0.03398161828850484,13.243386553715892,0.8450904888154993,3.2133133693315488,0.02702722947566515,0.14802174970746262,0.5349363123454279,5.770805687645798,0.39186295435814555,1.091934413850421,0.02082424724890799,0.08281951843267646,0.28030328533523535,2.386418326347576,-0.45322753445735364,3.0783899885786234,-0.10881210570266162,-0.023659833966487173,0.002567644609253984,1.2573151536916796,0.09421488196123391,0.10084769805397373,0.023385713808238506,0.06388432160019875,0.12846331298351288,0.4424611723423006,0.02466975459596142,0.032319569667629444,0.005111625068821013,0.011747003067284822,0.02912796661257744,0.14929137378931054,-0.06954512736527249,0.08173786435217434,-0.10113725531846285,-0.04077319288626313,-0.011814873432740569,-0.0012674846546723748,58,68,70,99
3dof_sinusoidal_L1000_N100_seed10,3dof,sinusoidal,1000,100,10,3.0275633880506128,4.867583391556874,0.4398377326690693,1.185478540986741,3.2025287605109525,22.98665572672805,2.214142921596242,4.694175831824022,0.19342808409483525,0.6380664163104188,2.1581959247480116,20.038515285686447,-0.8134204664543708,4.509180089540989,-0.5975803149153319,-0.10945712825180381,0.030108817548468194,12.355446305288584,1.8370341211394472,10.983463550922577,0.057254548648446923,0.3599234130477943,1.098408309896781,9.433953013082755,0.5683569309205829,0.837043044009437,0.02965138619522771,0.23407809009412442,0.7161721038257027,3.281680043722247,-1.2686771902188643,10.49971381115649,-0.13499654592092014,-0.02526747402669984,0.0006315138397567153,1.0424221399765858,0.12103052537888288,0.135036018671174,0.030394813511520624,0.06572886556386948,0.15368233248591423,0.5809164535999298,0.025102139654336497,0.02589478842336892,0.006811301107518375,0.01570361852645874,0.03316024038940668,0.11274971053004276,-0.09592838572454639,0.12540549855774072,-0.12276296503841877,-0.042305270209908485,-0.013149818405508995,0.0012948544137179865,60,69,72,98
3dof_sinusoidal_L1050_N100_seed10,3dof,sinusoidal,1050,100,10,4.296325657057833,10.980640513613167,0.4289131187476809,1.3085258472328054,3.6206026771743436,57.00472343271876,3.2746406334761584,8.28257401738346,0.26379469140173245,1.0583397004098776,2.855097685624682,55.524269072940356,-1.0216850235816741,6.081014585485753,-0.3735630129839253,-0.03457319521786906,0.053052890670171944,4.613082226534729,1.129497653588321,1.9810487687016864,0.03915839984160234,0.2498883863190125,1.409043202907639,7.768432877936399,0.991694565571325,1.8385469969396369,0.02927904681066856,0.21575735534400653,1.0692271337588029,9.631961422257424,-0.13780308801699634,1.1028312273675958,-0.12044754621601275,-0.004483825315469454,0.014328678437808714,1.6777055164378498,0.19129069838672877,0.1661477974564342,0.06052132695913315,0.12609251961112022,0.276436448097229,0.6161548370122911,0.045593999894335865,0.059097949419282064,0.016828795429319143,0.028357448056340218,0.05451233312487602,0.2770457479357729,-0.1456966984923929,0.1408752692786754,-0.20619402267038822,-0.0932239517569542,-0.03471496840938926,-0.002804001495242117,49,61,59,100
