combo,system,policy,length,seed,sample_idx,ung_nrmse_q,gui_nrmse_q,d_nrmse_q,ung_nrmse_p,gui_nrmse_p,d_nrmse_p
3dof_gp_L100_N100_seed10,3dof,gp,100,10,12,0.2234036119206297,0.1817932204489202,-0.0416103914717095,0.0317928455018974,0.00993162943609126,-0.02186121606580614
3dof_gp_L100_N100_seed10,3dof,gp,100,10,13,1.4574610480436683,1.851869926854581,0.3944088788109128,0.05419639607398139,0.018564090315371883,-0.03563230575860951
3dof_gp_L100_N100_seed10,3dof,gp,100,10,14,0.21963346959080207,0.36398298456964556,0.1443495149788435,0.04825567437663684,0.007553523342457652,-0.040702151034179186
3dof_gp_L100_N100_seed10,3dof,gp,100,10,15,0.8105809843969985,1.306810925034128,0.49622994063712944,0.013879252972164398,0.015707946765960334,0.0018286937937959363
3dof_gp_L100_N100_seed10,3dof,gp,100,10,16,1.2318740066072986,0.5906757444735261,-0.6411982621337725,0.21395593236436147,0.024947364269984607,-0.18900856809437686
3dof_gp_L100_N100_seed10,3dof,gp,100,10,17,0.7271430201439172,0.025928191710573315,-0.7012148284333438,0.08296923560571472,0.009521362694676192,-0.07344787291103852
3dof_gp_L100_N100_seed10,3dof,gp,100,10,18,0.5486300076490466,0.8305008238867062,0.28187081623765964,0.0830919385168609,0.02200051640469587,-0.061091422112165034
3dof_gp_L100_N100_seed10,3dof,gp,100,10,19,0.4493984202382271,0.18410911843622577,-0.2652893018020014,0.07042603375967117,0.022380388729225948,-0.04804564503044523
3dof_gp_L100_N100_seed10,3dof,gp,100,10,20,0.38244555768729405,0.12264784231938884,-0.2597977153679052,0.060203896886914667,0.04620061954385782,-0.014003277343056848
3dof_gp_L100_N100_seed10,3dof,gp,100,10,21,0.7466116265135714,0.46421206022531547,-0.2823995662882559,0.035092406567248886,0.014508458667767824,-0.020583947899481064
3dof_gp_L100_N100_seed10,3dof,gp,100,10,22,0.7270809369331741,0.34133974843398723,-0.38574118849918687,2.2489886017586036,0.749192321807361,-1.4997962799512425
3dof_gp_L100_N100_seed10,3dof,gp,100,10,23,0.31992615970118404,0.14372251600451658,-0.17620364369666747,0.06502050430295363,0.020218657959149598,-0.04480184634380403
3dof_gp_L100_N100_seed10,3dof,gp,100,10,24,0.22159985991863893,0.0623837927258317,-0.15921606719280723,0.2261564449205797,0.13970989884854726,-0.08644654607203245
3dof_gp_L100_N100_seed10,3dof,gp,100,10,25,0.727814379663941,0.1969499933291948,-0.5308643863347462,0.3183428395863233,0.04087928517900664,-0.2774635544073167
3dof_gp_L100_N100_seed10,3dof,gp,100,10,26,0.3418697536917347,0.14977071438809383,-0.1920990393036409,0.6906643805459459,0.0337485082644332,-0.6569158722815127
3dof_gp_L100_N100_seed10,3dof,gp,100,10,27,0.677489093656359,0.9456411695018,0.268152075845441,0.11597791292924424,0.025311262502128395,-0.09066665042711584
3dof_gp_L100_N100_seed10,3dof,gp,100,10,28,0.4485035870369365,0.3327137133581714,-0.11578987367876509,0.14937982756236315,0.013899289333870246,-0.1354805382284929
3dof_gp_L100_N100_seed10,3dof,gp,100,10,29,0.7814254224313685,0.12972948231155626,-0.6516959401198122,0.11142258377122934,0.02743728925665348,-0.08398529451457586
3dof_gp_L100_N100_seed10,3dof,gp,100,10,30,0.5426316288172007,0.40312990048887914,-0.13950172832832158,0.2705485005277387,0.0902038688920944,-0.1803446316356443
3dof_gp_L100_N100_seed10,3dof,gp,100,10,31,0.18066731628469077,0.5302978248401643,0.3496305085554735,0.014057579375268116,0.017242991033876,0.0031854116586078826
3dof_gp_L100_N100_seed10,3dof,gp,100,10,32,1.8619658698559602,1.4224752290156717,-0.43949064084028855,0.055593653634606166,0.029765091483008765,-0.0258285621515974
3dof_gp_L100_N100_seed10,3dof,gp,100,10,33,0.6594864700633507,0.6315627142059311,-0.027923755857419574,0.26638289074505367,0.059436209154800405,-0.20694668159025326
3dof_gp_L100_N100_seed10,3dof,gp,100,10,34,1.077304289258483,0.5125045608883808,-0.5647997283701022,0.5399107686349498,0.14937076444772973,-0.39054000418722007
3dof_gp_L100_N100_seed10,3dof,gp,100,10,35,0.4700518851750925,0.17553439404598956,-0.29451749112910297,0.17632637633365075,0.020807035779962024,-0.15551934055368874
3dof_gp_L100_N100_seed10,3dof,gp,100,10,36,1.9155296972869387,0.16098239388066996,-1.7545473034062686,0.03117970540830624,0.006516054851548555,-0.024663650556757687
3dof_gp_L100_N100_seed10,3dof,gp,100,10,37,0.764649313003117,0.4939165343367449,-0.27073277866637213,0.02489919926172547,0.016683918106475792,-0.008215281155249679
3dof_gp_L100_N100_seed10,3dof,gp,100,10,38,0.4105255744752128,0.06755289133103469,-0.3429726831441781,0.08276696396598326,0.02392771722921221,-0.05883924673677106
3dof_gp_L100_N100_seed10,3dof,gp,100,10,39,0.22100518236644584,0.08753003365045088,-0.13347514871599497,0.04709272478574327,0.009777776427293603,-0.037314948358449666
3dof_gp_L100_N100_seed10,3dof,gp,100,10,40,0.20289786369181914,0.37942632717826613,0.176528463486447,0.0806629088024959,0.016507795152024787,-0.06415511365047111
3dof_gp_L100_N100_seed10,3dof,gp,100,10,41,1.8089462359830037,0.375360913659232,-1.4335853223237718,0.07940570667167311,0.013660887064479326,-0.06574481960719379
3dof_gp_L100_N100_seed10,3dof,gp,100,10,42,0.2824691879844805,0.28981632654529405,0.0073471385608135376,0.1770946376198397,0.016696753158568386,-0.16039788446127132
3dof_gp_L100_N100_seed10,3dof,gp,100,10,43,0.6599096078958775,0.5261346632977388,-0.13377494459813866,0.0501592909909348,0.025709096076273946,-0.024450194914660855
3dof_gp_L100_N100_seed10,3dof,gp,100,10,44,0.7685829183002021,0.9673435450065919,0.19876062670638983,0.04494554523769623,0.00881040219612189,-0.036135143041574336
3dof_gp_L100_N100_seed10,3dof,gp,100,10,45,0.8124319963493306,0.5206158215401003,-0.2918161748092303,0.2853350426679337,0.057272365946655836,-0.22806267672127786
3dof_gp_L100_N100_seed10,3dof,gp,100,10,46,0.5780336945646108,0.9599228005748021,0.3818891060101912,0.048639989811693624,0.01815636739314581,-0.030483622418547813
3dof_gp_L100_N100_seed10,3dof,gp,100,10,47,0.5025934887303679,0.6375664659955755,0.13497297726520763,0.03293053994575862,0.021603049136145427,-0.011327490809613192
3dof_gp_L100_N100_seed10,3dof,gp,100,10,48,1.7175825127457325,0.25441442243883516,-1.4631680903068973,0.11595651147177362,0.038183691542570404,-0.07777281992920321
3dof_gp_L100_N100_seed10,3dof,gp,100,10,49,0.22536592021890955,0.17039503704348183,-0.054970883175427726,0.024247815203367735,0.007960496235210342,-0.016287318968157393
3dof_gp_L100_N100_seed10,3dof,gp,100,10,50,0.957317840875041,0.994109178260716,0.03679133738567497,0.036595233149661226,0.01500131544538233,-0.021593917704278896
3dof_gp_L100_N100_seed10,3dof,gp,100,10,51,0.24726546238112426,0.5413738100712443,0.29410834769012006,0.06186939457833898,0.027846547660542287,-0.034022846917796695
3dof_gp_L100_N100_seed10,3dof,gp,100,10,52,2.045536282271817,0.2633088327422652,-1.7822274495295516,0.11933635564155458,0.020874856917032242,-0.09846149872452234
