combo,system,policy,length,num_samples,seed,ung_nrmse_range_q_mean,ung_nrmse_range_q_std,ung_nrmse_range_q_p25,ung_nrmse_range_q_median,ung_nrmse_range_q_p75,ung_nrmse_range_q_p99,gui_nrmse_range_q_mean,gui_nrmse_range_q_std,gui_nrmse_range_q_p25,gui_nrmse_range_q_median,gui_nrmse_range_q_p75,gui_nrmse_range_q_p99,d_nrmse_range_q_mean,d_nrmse_range_q_std,d_nrmse_range_q_p25,d_nrmse_range_q_median,d_nrmse_range_q_p75,d_nrmse_range_q_p99,ung_nrmse_range_p_mean,ung_nrmse_range_p_std,ung_nrmse_range_p_p25,ung_nrmse_range_p_median,ung_nrmse_range_p_p75,ung_nrmse_range_p_p99,gui_nrmse_range_p_mean,gui_nrmse_range_p_std,gui_nrmse_range_p_p25,gui_nrmse_range_p_median,gui_nrmse_range_p_p75,gui_nrmse_range_p_p99,d_nrmse_range_p_mean,d_nrmse_range_p_std,d_nrmse_range_p_p25,d_nrmse_range_p_median,d_nrmse_range_p_p75,d_nrmse_range_p_p99
3dof_gp_L150_N100_seed10,3dof,gp,150,100,10,0.5879167892980266,0.5240033968407155,0.26470748247369924,0.4543000931903452,0.7454436887612061,2.1022099236735228,0.38817283704166156,0.385587093407098,0.12632574778556907,0.24512606797667852,0.503784705596639,1.436540371453071,-0.19974395225636485,0.5306677866964756,-0.3066351474305131,-0.1493116567349535,-0.0034285491569550214,0.7554802851966317,0.1066658162524537,0.27120804014584043,0.024882565399609636,0.03962409957357188,0.0674812418976165,1.2985583757260784,0.027162598293077305,0.040959281176418054,0.009764017617378887,0.014173143203846609,0.026163555783727678,0.23533743463071402,-0.07950321795937637,0.23585357813174257,-0.04689932316149914,-0.026688656653665974,-0.012424004068154573,0.0033740247353316027
3dof_gp_L200_N100_seed10,3dof,gp,200,100,10,0.5918808656411136,0.6360712822117527,0.21011853073791373,0.41970284931256274,0.6390179511156572,3.3083186261762245,0.4831377520426503,0.6436425964712246,0.10287074595500185,0.22297429386384932,0.6400346170414949,3.1477841582180477,-0.10874311359846342,0.7446727497060781,-0.25498153508716037,-0.12579456195613264,0.06558513790080142,1.3477686148628722,0.06836942981767287,0.07635497057792634,0.023516401912158435,0.04087425755278713,0.07740483847303088,0.3708862827050505,0.02535023733944435,0.02964295133630816,0.00819355513791206,0.013306408797141994,0.03150982950333398,0.10076712372373699,-0.04301919247822851,0.055057444676870584,-0.05075393924028309,-0.025118853680341634,-0.008924334013497959,0.005342772130553795
3dof_gp_L250_N100_seed10,3dof,gp,250,100,10,0.3909767528339769,0.41295014680812453,0.14671745908919515,0.2553336227636483,0.46742798640070016,2.0386954872592673,0.40200250890377864,0.47142789976828703,0.12900673864848922,0.2116370289567892,0.47870123504043594,2.127676184551838,0.011025756069801744,0.5226599205284983,-0.1290763177254676,-0.03826501639950283,0.10403486682531383,1.8882356987022613,0.08983025585431427,0.1875306938641419,0.017864580890920294,0.03147539227273671,0.06671582741150206,1.0237100081877264,0.03779151014883876,0.06552804255728743,0.008888864578777828,0.016387920346392477,0.03185239742067912,0.3628630746789544,-0.052038745705475516,0.15002384842391592,-0.027301100699636663,-0.0145297313265642,-0.006313068378831751,0.039183878074955825
3dof_gp_L300_N100_seed10,3dof,gp,300,100,10,0.5365004180880257,0.5430988919255509,0.19079932256444176,0.3889335628992996,0.7082614298556849,2.4030831046605896,0.3332967796071362,0.38837395763406357,0.07681195068782881,0.1795197101566829,0.3812882914616925,1.5747784283037642,-0.20320363848088957,0.5634936971982766,-0.3212719053992389,-0.10039763301712804,0.027494321215265547,0.9645507456234248,0.06941922382115945,0.08222675415971573,0.021262506263437137,0.036404084383125646,0.08618645516573777,0.4240780791845962,0.023974485724011993,0.021676370822865287,0.010686133304022336,0.014933416407191943,0.031985629729958276,0.1004133526265724,-0.04544473809714745,0.07688930424550311,-0.058152290637618086,-0.020847586374414834,-0.004499190976252243,0.02181718041883033
3dof_gp_L350_N100_seed10,3dof,gp,350,100,10,0.4539374470076036,0.4206391083014022,0.22020211027768216,0.374430292918539,0.5394177753563218,2.59301526392333,0.34512802038000445,0.36711042522048193,0.0896075668345457,0.24535032546213245,0.44500866828690755,1.9497662658504866,-0.10880942662759926,0.4474557922930245,-0.21761108419515043,-0.049164824563049325,0.03406865798753305,0.9057213484722824,0.0905894683225925,0.1608871454255611,0.0274766310123698,0.04810520910702239,0.08910820833129254,0.8381643135176726,0.03886713395864504,0.048547236553980425,0.01261199891889275,0.020955600303266562,0.044269781017802115,0.2744801320632716,-0.05172233436394744,0.14492892181571768,-0.042560577535707474,-0.019670069461306484,-0.005833908579306732,0.04465354324528145
3dof_gp_L400_N100_seed10,3dof,gp,400,100,10,0.3958669377933951,0.3728716221787848,0.16851692646933242,0.27873079843018933,0.5345724794820352,1.2152159934184859,0.28431541904666474,0.40529556072924683,0.08479764797093366,0.17623713314612693,0.32151110546019984,1.8450373160720004,-0.11155151874673042,0.5026702122378973,-0.273762037378594,-0.07547182220484838,0.02427364167007968,1.280904693507658,0.17240405369430778,1.042902052480243,0.022478179172957424,0.03757127443268657,0.07360607121736537,0.5300996723492347,0.042209415523976605,0.05941866405921724,0.009804241101309502,0.0236176108802905,0.047941882493166256,0.31824714252992276,-0.1301946381703311,1.0382639959948514,-0.03438460762131522,-0.014494881396481942,-0.0038416276656759773,0.12222206656701538
3dof_gp_L450_N100_seed10,3dof,gp,450,100,10,0.4331696954636599,0.41839962609391423,0.14257901112386248,0.3065701469895653,0.5776614656427832,2.097564860170225,0.28747383830870765,0.4008984054484842,0.08517731827730919,0.18707283707887884,0.34322382865744244,1.4179543292616261,-0.14569585715495226,0.4051820647455808,-0.23290447604633563,-0.06161247480959763,-0.001361651698554258,0.26455057228135764,0.08892654998076503,0.1029490801631757,0.02491417779417905,0.04983296814435617,0.11280595549856588,0.45716883451151413,0.05157919868081295,0.07325716677550041,0.013491105256210275,0.028704659713600766,0.05047437691460654,0.2667805443349098,-0.037347351299952106,0.07866736435175772,-0.04124837941106427,-0.016140932181670696,-0.004812305319006973,0.05337683705578422
3dof_gp_L500_N100_seed10,3dof,gp,500,100,10,0.355354935963308,0.3493962744115009,0.10345159747840618,0.2629471951887079,0.43806936268742336,1.3646748758004263,0.2375335800338015,0.24144688210795573,0.058487884643779166,0.15695071176110015,0.3053646891553369,0.9612343128590091,-0.11782135592950653,0.26894391024089237,-0.1816374044333593,-0.04880124128468734,0.010812660375377457,0.5717037185831004,0.08607187070410091,0.12606015965164358,0.022963525760915766,0.055665797107572745,0.08831045581820893,0.633158413072114,0.05264084798590335,0.07642343112716103,0.013122235744759113,0.027270317419358148,0.05927754641340479,0.26090849102820607,-0.033431022718197576,0.11358844616012699,-0.03499204780652422,-0.014653250513349163,-0.0017027477600559415,0.13317721291574372
3dof_gp_L550_N100_seed10,3dof,gp,550,100,10,0.36954495814741856,0.42033666711531503,0.11460720445774358,0.2580158263629212,0.512941640291806,1.2293884286459702,0.25541873562869566,0.23243477370029633,0.08524527383140831,0.17349258877830692,0.36673898245006703,0.9699929760985613,-0.11412622251872293,0.40996516382530357,-0.16520684689606782,-0.03464719568193157,0.03692523534688749,0.37632840333074974,0.07977759231683267,0.07455705998510792,0.024326314752063687,0.05230980362189033,0.1056471509881784,0.3023087147279644,0.050828853224504186,0.060134447508543444,0.018714437463498875,0.03199353844570006,0.06146208302218396,0.25734653452977807,-0.028948739092328476,0.055329065031317515,-0.04338891142242696,-0.014227822793465003,-0.00199830577086665,0.043234306875397276
3dof_gp_L600_N100_seed10,3dof,gp,600,100,10,0.37036432273708103,0.37798331505652477,0.11109315954656607,0.24821755543386634,0.5038799607872738,1.6295579823338695,0.2692815403422846,0.28161356753375383,0.06294085002435053,0.16977638373296305,0.35769185763472433,1.2807179930877148,-0.10108278239479652,0.30049719515727563,-0.1435275835508667,-0.04272732653967128,0.014313415123351835,0.4289408992770746,0.11658470441130958,0.20830945299903933,0.02737136564017728,0.04965442640360444,0.13753596431815107,1.0573539323417558,0.06526903123005778,0.09744909316400256,0.016120068754570657,0.03494634122464537,0.06501176502549433,0.493653805869141,-0.051315673181251784,0.15534412119839436,-0.04551349901263042,-0.013959716354903569,0.0007939905452394895,0.061826515361660374
3dof_gp_L650_N100_seed10,3dof,gp,650,100,10,0.3635400270697973,0.3974464145837006,0.12222404280319538,0.23000804159668162,0.466478261653283,1.720772907140628,0.26343265648505976,0.29329869267989755,0.0864540151928711,0.16292303207359904,0.28902605619342187,1.4172952771348108,-0.10010737058473752,0.2842772898422891,-0.12554294280773315,-0.04013209742536489,0.013575331620313325,0.39420911365865524,0.08309062011947077,0.0920031894634593,0.028533783645274327,0.05242457916928987,0.10195842077498296,0.4522917554369247,0.055666357733644416,0.07271177698227467,0.01797687343055288,0.03169174603821148,0.05644440850000176,0.36377369370653023,-0.027424262385826372,0.05736475031039096,-0.031592589549330155,-0.012061651319935883,-0.0011673434687779682,0.025258968612699245
3dof_gp_L700_N100_seed10,3dof,gp,700,100,10,0.3274569045642145,0.31021498940248743,0.12587124560034468,0.2470643410735189,0.3686257022947827,1.3580129046407754,0.23743440523142784,0.19925702054841915,0.1004922669892899,0.18872599114953503,0.34562533239024684,0.7151851273077388,-0.09002249933278667,0.30374654380853816,-0.12823621305014005,-0.03967375239879384,0.02256833021156032,0.596146934198377,0.10658237352203093,0.11835551358085751,0.03289786212996833,0.0707060040107434,0.13046667832659944,0.4574721485213735,0.07425782620516733,0.08339402410904169,0.02170020132509114,0.049891016101865374,0.08383084195019515,0.35297416902163237,-0.032324547316863614,0.08932770781765526,-0.046390818686429844,-0.012696576249347608,0.005336839659702512,0.09831922817741749
3dof_gp_L750_N100_seed10,3dof,gp,750,100,10,0.29390804928280645,0.24777475149051548,0.09207896226540997,0.2100325309599402,0.42336062004510366,0.9250590930970479,0.2321237790402997,0.2540672096531942,0.060514919130212536,0.179398272482863,0.30272686691552775,0.8738990645099531,-0.06178427024250676,0.20560793986916023,-0.10698553130242296,-0.024413562326654283,0.006023680237759087,0.33300100091035717,0.09922275212802863,0.11502299462620419,0.025919680925055158,0.05593313566479941,0.11597388023000443,0.5714342589470629,0.06418727402073411,0.061566411833064695,0.02059943750593315,0.04302996143928288,0.08817547593314623,0.28744969765674316,-0.03503547810729454,0.08161129892093859,-0.032826891414278477,-0.009431121522194583,0.0003784356726872851,0.04006603635421623
3dof_gp_L800_N100_seed10,3dof,gp,800,100,10,0.33667087970247095,0.31303475620470655,0.09350270382157747,0.22488876666102176,0.509043814154335,1.2599613386859696,0.2352772731010158,0.254770414337186,0.0832173453679785,0.13927473409114555,0.27127928296763226,1.2829390390725373,-0.10139360660145522,0.26465954351880894,-0.10376388932971947,-0.028920279858208425,0.015533854557841056,0.38230342485563673,0.11868672828820495,0.20974641313261913,0.03913587445713966,0.0642113549140511,0.13591134848738898,0.7352787763713441,0.07872457915091402,0.08801830234021112,0.027218117443336704,0.04512868698504986,0.0971720968842211,0.4208277738046468,-0.03996214913729091,0.20576918379888776,-0.038308310775899225,-0.00716971474270928,0.002028211278646403,0.13056924762269945
3dof_gp_L850_N100_seed10,3dof,gp,850,100,10,0.3147111173493464,0.3496194051334012,0.10117757965209184,0.19339304563756576,0.423443417765404,1.22135400362893,0.21503416265422082,0.19603766878683745,0.07202056822254561,0.14089374903625826,0.30687343070223083,0.7897810500577057,-0.09967695469512565,0.2878934305455884,-0.10180857629294619,-0.03847351368862659,-0.001172112703979121,0.3315085645105471,0.13113885167031702,0.17644383874619046,0.024051534299161504,0.06916222172313857,0.14087345628716402,0.8511258789445658,0.07989045339261006,0.09810896536563218,0.016310276336663827,0.04795506142831612,0.1027434132036682,0.40592475520612337,-0.05124839827770699,0.12149820065351775,-0.04703355983186579,-0.012766863341350763,-0.0009133347103734693,0.048307675116518796
3dof_gp_L900_N100_seed10,3dof,gp,900,100,10,0.28733213527211204,0.2798985824465195,0.09212339601075278,0.18767932722917408,0.41651541889423377,1.215422271262651,0.22237255367720543,0.21993792257866798,0.06796360199623286,0.15786102324450307,0.3204074475410658,1.0115465988064332,-0.0649595815949065,0.16596150784092142,-0.07061606991368868,-0.02339923419403754,0.00867456277901791,0.13381497258133498,0.12839489376880597,0.13931547022966606,0.02876742715985702,0.0773418453561523,0.16329093700067138,0.6909554879921525,0.10415137745437124,0.12609557917106276,0.024793572332330004,0.0581430979357697,0.1440271729166981,0.3978275567220045,-0.024243516314434686,0.1263083316157977,-0.03650024354516358,-0.007172931591024697,0.003442773687699652,0.1758212753197929
3dof_gp_L950_N100_seed10,3dof,gp,950,100,10,0.3148317245378289,0.26334378837529304,0.11156998598287786,0.22454874283071857,0.440386407546522,1.0982274208145604,0.2739858867550133,0.20753476197959994,0.12572323693450677,0.19382898160231743,0.40254387937885644,0.8561533215124395,-0.04084583778281564,0.1471655581185835,-0.04641850471778709,-0.008229296765527333,0.020923953597092475,0.16305708147615175,0.1405971896596735,0.2129841425631182,0.03639558971027843,0.075769490866777,0.16924300867508443,1.2273193227239596,0.12117145142579573,0.1850187224508504,0.035118678428500895,0.0737024364801934,0.13653338299883425,0.8520796233779977,-0.019425738233877762,0.1492249582481897,-0.020737633651325686,-0.0028721800691481614,0.008010256913040088,0.18566578847439363
3dof_gp_L1000_N100_seed10,3dof,gp,1000,100,10,0.305561025808852,0.24819663901555464,0.12292615749531746,0.2617145291132326,0.3833632943577141,0.9581761873708059,0.2742190786721008,0.2440942413767589,0.09875962180812853,0.2097727905899146,0.3409010872295497,0.9501939719144309,-0.03134194713675122,0.13640089179949483,-0.07279449755388281,-0.01501558683760193,0.023255030417493036,0.32666923312236384,0.11845900293303734,0.106625915277128,0.04783573132916785,0.09685819355265174,0.16059701666117437,0.5555890069853427,0.11080854612285122,0.11637807727699657,0.03944429210917101,0.07785484063018938,0.1459287649950649,0.5426231084567176,-0.00765045681018612,0.06871337864440885,-0.027962285574063286,-0.004231589756244238,0.008415751575093954,0.17425730289838878
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,1.0420149914136647,0.8759302336045975,0.5568062380972243,0.7455539167461543,1.098925855584182,4.919258229755477,0.6161747121796075,0.5256342351860822,0.31238459641251115,0.44214717692096683,0.6594001418249762,2.6114925294593205,-0.42584027923405715,0.7804211818771652,-0.5861345202405883,-0.23613642485828953,-0.10066115596275296,1.1066040384515463,0.519674335204069,1.1382750396156107,0.1449850954653572,0.1980047138950647,0.34158049763093,5.215627748835674,0.18376274199260198,0.3014039885312394,0.050057460952520054,0.08587046231835704,0.15110108262903119,0.8585741366157682,-0.33591159321146685,0.9843302646916652,-0.20501918335933716,-0.1141447375453136,-0.07782365246396958,-0.00044363601886523985
3dof_sinusoidal_L100_N100_seed10,3dof,sinusoidal,100,100,10,0.660173426438986,0.5203331504531884,0.29336969620019204,0.5237832350952505,0.7876304021400664,2.514915047077966,0.4678321341414199,0.47289264249833074,0.13936519722252516,0.33918252938650295,0.5711735014651564,1.8318082497232904,-0.19234129229756614,0.5943914244979904,-0.37837713101157683,-0.1539888206648943,0.017748528199044197,1.2669462850298432,0.1307485746419195,0.1816872140653238,0.04038370190883493,0.06033713450135824,0.14400188914687553,0.838834518572951,0.03611779922035288,0.05069889995975154,0.013310134123030865,0.019620932567238417,0.03401260233161797,0.26783770131888335,-0.09463077542156664,0.1407563208699525,-0.11761039229495672,-0.046824777996994985,-0.023590122556722742,0.0017457750835376369
3dof_sinusoidal_L150_N100_seed10,3dof,sinusoidal,150,100,10,0.673765505050664,0.7378140929192708,0.3162445491787466,0.5027921255083514,0.7269239249844811,4.4662381737647685,0.36650873086786434,0.29946663227841386,0.13153492636133668,0.2368466571464154,0.5486554806747023,1.2176218659077864,-0.30725677418279984,0.7280048103786874,-0.3540821179664615,-0.16887222354981046,-0.024693601306156165,0.6924975647515214,0.10615483694694529,0.1639882049979244,0.026575533984268172,0.052304567086481624,0.09190118988951296,0.8060284814742934,0.02803001768293762,0.03279296351522902,0.009548718382864932,0.01601445712245752,0.030380907717981222,0.14865795485558544,-0.07812481926400766,0.14161938395645854,-0.0585316111518744,-0.03402779660210649,-0.015491228806558727,0.0012243343098634904
3dof_sinusoidal_L200_N100_seed10,3dof,sinusoidal,200,100,10,0.5779537233139015,0.43597881822698287,0.23134569382161466,0.4704306669396376,0.7841644176990766,2.0603405640546355,0.3188693318869606,0.35343990670453607,0.10512283732549009,0.19126671358358466,0.45775528694430256,1.4135968386658482,-0.25908439142694084,0.4462246741670293,-0.4930625256128741,-0.173404172404541,-0.018974248290568353,0.6128263783499083,0.0762094705855099,0.10676395729219218,0.020276752209367546,0.03702877291500736,0.06745399296017372,0.47229743422681125,0.030786266077849844,0.05643561714802908,0.007294320121016447,0.012863966460641158,0.026363717337963,0.32728467944988626,-0.04542320450766007,0.06777042892151026,-0.0406149563301883,-0.023187615333492777,-0.008115241233057216,0.01789204092320626
3dof_sinusoidal_L250_N100_seed10,3dof,sinusoidal,250,100,10,0.47899730979957444,0.4505400561946565,0.14888834878811974,0.35615739104553235,0.6468638807879272,1.621752875418494,0.3519952403384953,0.42971728078939425,0.11894126128240634,0.23171683626544803,0.47892236548436296,1.4179376252243308,-0.1270020694610792,0.4954662387713563,-0.3073084094624713,-0.06710205119514395,0.03839680152252586,0.9505898339855356,0.06935383872269141,0.11412218226939447,0.016966746631333608,0.029001949100731943,0.060760924148805094,0.63659099920016,0.035278190368170696,0.05609180222918469,0.00847772569573475,0.014179608900793068,0.03607658212083646,0.2798098294681759,-0.0340756483545207,0.07015431469129972,-0.03251334506314267,-0.011532147304234306,-0.005280131286547602,0.011818108632847345
3dof_sinusoidal_L300_N100_seed10,3dof,sinusoidal,300,100,10,0.4841634448166979,0.438358387776026,0.14887940465420818,0.373964876682153,0.619319469637952,1.8363531047985615,0.2750042240223779,0.2858691923929915,0.06471289223649287,0.19548556215178275,0.35834215730259245,1.4065506596165391,-0.20915922079431998,0.41529420589987864,-0.3742040430118133,-0.08147586637386275,-0.00906303521163325,0.6230887370844618,0.07144845207442017,0.11195373697143834,0.019259091779096463,0.03490242107452519,0.0809839070469352,0.4093441009177924,0.041263001480698745,0.10069560570238754,0.007609004128364387,0.01626729794571071,0.03303221433814426,0.29680210178924654,-0.030185450593721432,0.11039038343787738,-0.041056956143411816,-0.013457148512614068,-0.0060747088819340135,0.2053661186555292
3dof_sinusoidal_L350_N100_seed10,3dof,sinusoidal,350,100,10,0.40814853611773527,0.5216706196427895,0.12921553854474452,0.32688225376269175,0.501862102650906,1.948221075018126,0.28331809253195095,0.3096452868617508,0.08552645711982833,0.16293893610467455,0.4154250094853467,0.9064138936003139,-0.12483044358578427,0.5231996888485199,-0.18857437577552955,-0.041687065026024095,0.03738337267401225,0.6159413794687846,0.06538637238908804,0.07353571714504865,0.020786885672270522,0.04325904746664423,0.07976596114064945,0.39030634681818915,0.031855479898802816,0.04736471516856527,0.01087721710934227,0.016490631533255754,0.03246143121293474,0.25826065445972357,-0.033530892490285236,0.06869610791087552,-0.04158783307501239,-0.017976630401115176,-0.005324816433951174,0.03494697449373757
3dof_sinusoidal_L400_N100_seed10,3dof,sinusoidal,400,100,10,0.46086697287897904,0.43819841730491715,0.1543126554578374,0.36661157447761794,0.6142981694261604,2.069715580282141,0.23276005510236622,0.27151478398996637,0.08495466634150754,0.1598561702860759,0.2912599184050854,0.8760809314303887,-0.22810691777661282,0.4520613238220327,-0.35942008071590326,-0.11509958208617581,-0.02008272122647383,0.532022801763144,0.0830772264123257,0.11440840405115471,0.024029508721343143,0.03963373558439112,0.09041520409680318,0.40669145229914955,0.04152694141950218,0.06752316233167631,0.010768041992623328,0.022126872936891487,0.040496733585791436,0.2963239060822975,-0.04155028499282352,0.09615961217314857,-0.04294028066303713,-0.02122195045434054,-0.005950290549376645,0.1072912600598879
3dof_sinusoidal_L450_N100_seed10,3dof,sinusoidal,450,100,10,0.4056130807624988,0.39897614023819583,0.14343633732370104,0.28801446480734183,0.49439195444789746,2.0234855942645504,0.33260752213936073,0.5643552978721956,0.08899292160178324,0.17048086287996173,0.3302252033998413,3.0256924885967296,-0.07300555862313801,0.6111858835538204,-0.20530496232034884,-0.06421044649151762,0.011994321218041178,2.6877617271366847,0.09103606133685054,0.14076954087357624,0.023249048269509756,0.04321381351269033,0.0877303996073197,0.6427013164290926,0.036830834608376,0.038012787590125344,0.01296168837050548,0.024311312178286235,0.045700949450139285,0.1618830040439642,-0.05420522672847454,0.11882333427343733,-0.04232772221935296,-0.017451405218033643,-0.0035570769603635545,0.027761719318413362
3dof_sinusoidal_L500_N100_seed10,3dof,sinusoidal,500,100,10,0.3556671061866912,0.44333764002767423,0.09093336718217421,0.21926858911464475,0.4744675553466862,1.7799597101238054,0.26121669100882017,0.4071140963986617,0.05880411657482444,0.12319743334794338,0.2719245769082185,2.0636371057633394,-0.094450415177871,0.45243533168300964,-0.13470995017895177,-0.05092886213896463,-0.009156559992943807,1.1979727354034575,0.08304561779134222,0.13108181329217694,0.02108449771355566,0.042546129938895914,0.08345595191024681,0.6869001912856312,0.050733538891696205,0.1065852950193375,0.011640449053440097,0.021750364364583122,0.041823580668884495,0.4041922492199417,-0.03231207889964602,0.05886537841173375,-0.040082864054492615,-0.01708843256968591,-0.004508119424551034,0.020759653085701633
3dof_sinusoidal_L550_N100_seed10,3dof,sinusoidal,550,100,10,0.34129721311125805,0.3758756020610354,0.11998651101787176,0.21113090679263702,0.4161767161343298,1.5352409172966133,0.21860866447355817,0.26628263030315874,0.06491257004030279,0.1278477322783801,0.2530545010842171,1.105285299970386,-0.12268854863769985,0.33498908248397247,-0.169172253636957,-0.06354154612974774,0.0012059253040397518,0.5724309560423518,0.08681331574549445,0.0923414928455769,0.028899352552969937,0.057110573316856456,0.08635266567002392,0.4436154026295761,0.04593945454786987,0.055472165638414735,0.015434122028301007,0.03157106883212659,0.05256435542816184,0.21818051851049583,-0.04087386119762457,0.0776048482725814,-0.04424829701310542,-0.019909254275587394,-0.0055325242688647,0.03958538709868898
3dof_sinusoidal_L600_N100_seed10,3dof,sinusoidal,600,100,10,0.31477189430330416,0.29852723149287425,0.1332288408685607,0.235657288607318,0.39300992197854984,1.4951073435203952,0.2147753879646548,0.2116722858078727,0.0774929470995374,0.13788627332182746,0.30671126908257745,0.9828255265895128,-0.09999650633864939,0.19245485709402788,-0.16608937297905202,-0.059417971001026706,-0.006829160949926539,0.27521441783150996,0.10028080098202238,0.12475999109291555,0.023065702821721965,0.06255499318841652,0.1298709636989303,0.6004158998740388,0.053308231530690225,0.061092469325465075,0.01327810678602016,0.030191542988431963,0.06388563438738626,0.24429710550244652,-0.04697256945133217,0.0953624855382794,-0.04631250915632487,-0.018007711506573,-0.005019984500852415,0.03541106619448332
3dof_sinusoidal_L650_N100_seed10,3dof,sinusoidal,650,100,10,0.33342850725145856,0.4119648175552749,0.10643709208238464,0.23019226057342618,0.3249104582031023,1.4745394111725272,0.20481310786928916,0.2954496055926893,0.060799002878896266,0.11555027479358404,0.21883471170231186,1.0267337427497885,-0.1286153993821694,0.4391292870532397,-0.13259389555147005,-0.05397893244584748,-0.004548878649800645,0.43596815181813847,0.0752395793906186,0.08912302262592417,0.02530060569852694,0.04621810799370563,0.08748217346373753,0.44595072980614997,0.047910516194571005,0.09230895537593625,0.015098451716099259,0.024025977588416538,0.04875905080778328,0.33489877900588966,-0.02732906319604759,0.06009280053373113,-0.03504924509016539,-0.01639395057437048,-0.003493179380275993,0.030732062261934357
3dof_sinusoidal_L700_N100_seed10,3dof,sinusoidal,700,100,10,0.3049389578458553,0.23758730945553147,0.1471020198149834,0.2547015017169595,0.4002625155540943,1.0877752282328295,0.232335862551882,0.20401406084888488,0.08533334094298602,0.19397523582120735,0.33686107984561586,0.97423469498036,-0.0726030952939733,0.19024619627286912,-0.14193903998851953,-0.03963555963473109,0.010529198870445504,0.29924663092902687,0.10474487064137206,0.09977893434008274,0.029398313889916834,0.0713226401481386,0.14451391733581315,0.4342203779629288,0.06651511689505551,0.08057066204995188,0.018447483982074186,0.036592790297480964,0.08068472359422178,0.32063526135662407,-0.03822975374631652,0.07629173066869836,-0.051993196308819295,-0.01633755495023174,-0.0028418077091925714,0.07310114436527453
3dof_sinusoidal_L750_N100_seed10,3dof,sinusoidal,750,100,10,0.2772469833112674,0.28981023081152757,0.09917879549135108,0.20098404733030295,0.3332925405513978,1.096973419283943,0.20181838135673108,0.23082882899793528,0.06515520662881734,0.13384206183021385,0.2665624497099157,0.9720556018859069,-0.07542860195453635,0.1933829209661516,-0.10992845115379242,-0.041539496513403135,0.005244605679305528,0.19158483771223178,0.11412970308896778,0.21240749050750382,0.03089607750417452,0.06085451497491101,0.1188859185560685,0.6809923228256318,0.08512868374675472,0.21730412407000618,0.021358190050314706,0.04448704049463881,0.08662043754627623,0.4866047508016487,-0.02900101934221305,0.08303589037625388,-0.03683366941824744,-0.013650243079286575,0.0003397441536809806,0.08677165399070139
3dof_sinusoidal_L800_N100_seed10,3dof,sinusoidal,800,100,10,0.3059345475398777,0.3047052884176385,0.10866920200946215,0.22715438160694548,0.394089376973435,1.4576332851194946,0.2276413981057646,0.2581859441032548,0.07177486299249669,0.15021679843031666,0.30006112178227556,1.3721030106476397,-0.07829314943411311,0.20428088380581463,-0.11990704885605721,-0.03307370441924257,0.010902178862691604,0.2564755832226955,0.1737223888193635,0.6504179051261624,0.039308584124872245,0.06593109984279359,0.14642985631384464,0.8862038818097386,0.07317442152420334,0.07896186800637726,0.025335367118781954,0.04589247506469202,0.08445079036142387,0.3647583634432947,-0.10054796729516015,0.6422659768756018,-0.03776820660767486,-0.015934877905966895,-0.0005210849444616424,0.0684756205393077
3dof_sinusoidal_L850_N100_seed10,3dof,sinusoidal,850,100,10,0.32435420331064063,0.3553353784340235,0.07938691405938114,0.22134706353279734,0.4503214801940878,1.3669704850104032,0.2313713365287662,0.2138261133830971,0.07075351025255562,0.17084327007557892,0.30406495709550835,0.8566124937950439,-0.09298286678187444,0.2693219733709892,-0.1148633156260751,-0.027493921016395972,0.00011069347226298938,0.26202196099593916,0.11945796901786,0.17297811896162213,0.032963873382689614,0.05813898166140761,0.13138735648754352,0.8929215069773555,0.0834300742673916,0.10743038458979251,0.02762249954531366,0.044970710515014625,0.0959211377105334,0.4961550487867175,-0.036027894750468394,0.10138139393056411,-0.030835035396247067,-0.009049472301901094,0.0018946951849992105,0.04993166920458627
3dof_sinusoidal_L900_N100_seed10,3dof,sinusoidal,900,100,10,0.2673050454727018,0.2598178270100369,0.0941901759469903,0.17468414163158286,0.3555644629558726,1.182299971511726,0.21546000603224408,0.21690034260223232,0.07321375624025339,0.15129830475773837,0.3261669594588978,0.9457339935003668,-0.05184503944045776,0.16063929841238356,-0.0818007518695636,-0.01626354292017798,0.0029817554730115535,0.2793381367653931,0.09479434966580615,0.11304212086470611,0.031157867171974402,0.059430897052312665,0.10582367131858424,0.5841439168727198,0.06876926740476791,0.0647953284245282,0.024459522479283312,0.04882460406913638,0.08788733664512074,0.25988769081218804,-0.026025082261038203,0.07697325741600056,-0.02588665363155323,-0.009493939697704106,-0.0010808337917331844,0.06347075563053385
