trajectory_length,unguided_rl2_qpos_mean,unguided_rl2_qpos_std,unguided_rl2_mom_mean,unguided_rl2_mom_std,unguided_rl2_total_mean,unguided_rl2_total_std,unguided_rl2_energy_mean,unguided_rl2_energy_std,guided_rl2_qpos_mean,guided_rl2_qpos_std,guided_rl2_mom_mean,guided_rl2_mom_std,guided_rl2_total_mean,guided_rl2_total_std,guided_rl2_energy_mean,guided_rl2_energy_std
550,0.0812595403633281,0.09007831006604348,0.05066480357864272,0.04419926729977889,0.06596217197098539,0.058909563977991235,0.015247422,0.032465257,0.07830442504279064,0.08623256538627139,0.05428735291203198,0.06393151752666713,0.06629588897741132,0.0600024671285604,0.027907243,0.10593441
600,0.08781248624739177,0.14231136622121096,0.04913727228471143,0.04577561089082359,0.06847487926605161,0.0846323168096497,0.016389936,0.07350781,0.07816709681967729,0.1134915951634698,0.049508065196642505,0.06075289263240575,0.0638375810081599,0.07644037008178006,0.030219642,0.15424281
650,0.0894063992942274,0.13364837003940125,0.055710506831210545,0.051856732425231394,0.07255845306271898,0.07852231175622566,0.014244425,0.021594224,0.0792010473272073,0.0790120522305953,0.05827284348071913,0.061892523229739135,0.06873694540396322,0.05931422916253823,0.025443738,0.051787768
700,0.0849603131338484,0.08552936680297141,0.06383084069308904,0.06720627088129714,0.07439557691346872,0.06554206984327368,0.020128364,0.05363368,0.09905249591468629,0.12968115034198166,0.06406885032964914,0.06234937115988106,0.08156067312216769,0.0839434204897655,0.023083093,0.04727783
750,0.10895584826699249,0.11768971824921841,0.0852155166611733,0.16019728317547555,0.0970856824640829,0.10877469015767662,0.022261506,0.0395295,0.11746767860480911,0.14649863421841883,0.09267471009371327,0.11588897843781411,0.1050711943492612,0.11944408207765647,0.020986274,0.036370907
800,0.15543455321963465,0.23604999846913635,0.09397107923365045,0.10535485967011923,0.12470281622664253,0.1514755579369918,0.032123912,0.13495475,0.11564088210273578,0.12025111284825467,0.0938181155191064,0.10516093931256068,0.1047294988109211,0.09591398228594139,0.021236982,0.031826757
850,0.14388831279371447,0.16765975958139043,0.11446978933793037,0.12126938522200283,0.12917905106582242,0.12795867045664255,0.033057477,0.059064522,0.1393872763870445,0.1596085016846558,0.10889370680348133,0.1171544447582751,0.12414049159526291,0.12063918545494605,0.033734854,0.05411985
900,0.18279840604886946,0.33915479011558536,0.140262732879204,0.2561031246033944,0.16153056946403674,0.25373029550955795,0.06474475,0.2839408,0.13109892008156468,0.1487409177273939,0.1121704354014406,0.1250154914176848,0.12163467774150263,0.11938205091610317,0.039815716,0.11459153
950,0.19191883226105547,0.2759781003473465,0.1531079404300037,0.15540000992447892,0.1725133863455296,0.18704858663602508,0.039857995,0.07656823,0.14681324132208334,0.16749388245912195,0.11591373592853159,0.10922132385074103,0.1313634886253075,0.1209721791958211,0.030831251,0.042850297
1000,0.25413861271161925,0.3330942789760416,0.192505305390724,0.21805213974601875,0.22332195905117164,0.24043981349042884,0.049877893,0.11241473,0.2093048019492565,0.256221207980556,0.17452271328045615,0.27271430249934897,0.19191375761485638,0.23799453188273378,0.04817336,0.080661915
